chr	start	end	extra
1	111000000	112891450	cn={'1': {'A': 1, 'B': 2}}
1	112891451	112899999	cn={'1': {'A': 1, 'B': 2}}
1	112900000	114349999	cn={'1': {'A': 1, 'B': 2}}
1	114350000	131999999	cn={'1': {'A': 1, 'B': 2}}
1	132000000	142699999	cn={'1': {'A': 1, 'B': 2}}
1	142700000	142749999	cn={'1': {'A': 1, 'B': 2}}
1	142750000	142899999	cn={'1': {'A': 1, 'B': 2}}
1	142900000	143299999	cn={'1': {'A': 1, 'B': 2}}
1	143300000	143574999	cn={'1': {'A': 1, 'B': 2}}
1	143575000	147649999	cn={'1': {'A': 1, 'B': 2}}
1	147650000	147699999	cn={'1': {'A': 1, 'B': 2}}
1	147700000	148699999	cn={'1': {'A': 1, 'B': 2}}
1	148700000	148749999	cn={'1': {'A': 1, 'B': 2}}
1	148750000	149349999	cn={'1': {'A': 1, 'B': 2}}
1	149350000	149474999	cn={'1': {'A': 1, 'B': 2}}
1	149475000	157288633	cn={'1': {'A': 1, 'B': 2}}
1	157288634	157347853	cn={'1': {'A': 1, 'B': 3}}
1	157347854	219999999	cn={'1': {'A': 1, 'B': 2}}
1	220000000	220049999	cn={'1': {'A': 1, 'B': 2}}
1	220050000	248699999	cn={'1': {'A': 1, 'B': 2}}
1	248700000	248749999	cn={'1': {'A': 1, 'B': 2}}
1	248750000	249249999	cn={'1': {'A': 1, 'B': 2}}
10	50000	1199999	cn={'1': {'A': 1, 'B': 1}}
10	1200000	1299999	cn={'1': {'A': 1, 'B': 1}}
10	1300000	3099999	cn={'1': {'A': 1, 'B': 1}}
10	3100000	3149999	cn={'1': {'A': 1, 'B': 1}}
10	3150000	5949999	cn={'1': {'A': 1, 'B': 1}}
10	5950000	5953017	cn={'1': {'A': 1, 'B': 1}}
10	5953018	6080189	cn={'1': {'A': 1, 'B': 2}}
10	6080190	6099999	cn={'1': {'A': 1, 'B': 1}}
10	6100000	11399999	cn={'1': {'A': 1, 'B': 1}}
10	11400000	11549999	cn={'1': {'A': 1, 'B': 1}}
10	11550000	17924999	cn={'1': {'A': 1, 'B': 1}}
10	17925000	18099999	cn={'1': {'A': 1, 'B': 1}}
10	18100000	20549999	cn={'1': {'A': 1, 'B': 1}}
10	20550000	20599999	cn={'1': {'A': 1, 'B': 1}}
10	20600000	22699999	cn={'1': {'A': 1, 'B': 1}}
10	22700000	22749999	cn={'1': {'A': 1, 'B': 1}}
10	22750000	25599999	cn={'1': {'A': 1, 'B': 1}}
10	25600000	25649999	cn={'1': {'A': 1, 'B': 1}}
10	25650000	30999999	cn={'1': {'A': 1, 'B': 1}}
10	31000000	31013392	cn={'1': {'A': 1, 'B': 1}}
10	31013393	31049999	cn={'1': {'A': 0, 'B': 1}}
10	31050000	32499999	cn={'1': {'A': 0, 'B': 1}}
10	32500000	32541556	cn={'1': {'A': 0, 'B': 1}}
10	32541557	32549999	cn={'1': {'A': 1, 'B': 1}}
10	32550000	38499999	cn={'1': {'A': 1, 'B': 1}}
10	38500000	38549999	cn={'1': {'A': 1, 'B': 1}}
10	38550000	38899999	cn={'1': {'A': 1, 'B': 1}}
10	38900000	38949999	cn={'1': {'A': 1, 'B': 1}}
10	38950000	39099999	cn={'1': {'A': 1, 'B': 1}}
10	39100000	42399999	cn={'1': {'A': 1, 'B': 1}}
10	42400000	42499999	cn={'1': {'A': 1, 'B': 1}}
10	42500000	42649999	cn={'1': {'A': 1, 'B': 1}}
10	42650000	42799999	cn={'1': {'A': 1, 'B': 1}}
10	42800000	42874999	cn={'1': {'A': 1, 'B': 1}}
10	42875000	43299999	cn={'1': {'A': 1, 'B': 1}}
10	43300000	43349999	cn={'1': {'A': 1, 'B': 1}}
10	43350000	46299999	cn={'1': {'A': 1, 'B': 1}}
10	46300000	46799999	cn={'1': {'A': 1, 'B': 1}}
10	46800000	46949999	cn={'1': {'A': 1, 'B': 1}}
10	46950000	47224999	cn={'1': {'A': 1, 'B': 1}}
10	47225000	47299999	cn={'1': {'A': 1, 'B': 1}}
10	47300000	47349999	cn={'1': {'A': 1, 'B': 1}}
10	47350000	47399999	cn={'1': {'A': 1, 'B': 1}}
10	47400000	47474999	cn={'1': {'A': 1, 'B': 1}}
10	47475000	48749999	cn={'1': {'A': 1, 'B': 1}}
10	48750000	49299999	cn={'1': {'A': 1, 'B': 1}}
10	49300000	51849999	cn={'1': {'A': 1, 'B': 1}}
10	51850000	51999999	cn={'1': {'A': 1, 'B': 1}}
10	52000000	56549999	cn={'1': {'A': 1, 'B': 1}}
10	56550000	56599999	cn={'1': {'A': 1, 'B': 1}}
10	56600000	57101092	cn={'1': {'A': 1, 'B': 1}}
10	57101093	64824999	cn={'1': {'A': 1, 'B': 1}}
10	64825000	64899999	cn={'1': {'A': 1, 'B': 1}}
10	64900000	64949999	cn={'1': {'A': 1, 'B': 1}}
10	64950000	64999999	cn={'1': {'A': 1, 'B': 1}}
10	65000000	65124999	cn={'1': {'A': 1, 'B': 1}}
10	65125000	65199999	cn={'1': {'A': 1, 'B': 1}}
10	65200000	65249999	cn={'1': {'A': 1, 'B': 1}}
10	65250000	79249999	cn={'1': {'A': 1, 'B': 1}}
10	79250000	79299999	cn={'1': {'A': 1, 'B': 1}}
10	79300000	80549999	cn={'1': {'A': 1, 'B': 1}}
10	80550000	80599999	cn={'1': {'A': 1, 'B': 1}}
10	80600000	81399999	cn={'1': {'A': 1, 'B': 1}}
10	81400000	81449999	cn={'1': {'A': 1, 'B': 1}}
10	81450000	81499999	cn={'1': {'A': 1, 'B': 1}}
10	81500000	81849999	cn={'1': {'A': 1, 'B': 1}}
10	81850000	89665250	cn={'1': {'A': 1, 'B': 1}}
10	89665251	89699999	cn={'1': {'A': 0, 'B': 1}}
10	89700000	89849999	cn={'1': {'A': 0, 'B': 1}}
10	89850000	89890233	cn={'1': {'A': 0, 'B': 1}}
10	89890234	97978772	cn={'1': {'A': 1, 'B': 1}}
10	97978773	97999999	cn={'1': {'A': 0, 'B': 1}}
10	98000000	100650598	cn={'1': {'A': 0, 'B': 1}}
10	100650599	100651900	cn={'1': {'A': 0, 'B': 0}}
10	100651901	100652363	cn={'1': {'A': 0, 'B': 1}}
10	100652364	100653790	cn={'1': {'A': 0, 'B': 0}}
10	100653791	100699999	cn={'1': {'A': 0, 'B': 1}}
10	100700000	100705284	cn={'1': {'A': 0, 'B': 1}}
10	100705285	100761411	cn={'1': {'A': 0, 'B': 0}}
10	100761412	100799999	cn={'1': {'A': 0, 'B': 1}}
10	100800000	100813108	cn={'1': {'A': 0, 'B': 1}}
10	100813109	100815802	cn={'1': {'A': 0, 'B': 0}}
10	100815803	101099999	cn={'1': {'A': 0, 'B': 1}}
10	101100000	101107403	cn={'1': {'A': 0, 'B': 1}}
10	101107404	102549999	cn={'1': {'A': 1, 'B': 1}}
10	102550000	102570089	cn={'1': {'A': 1, 'B': 1}}
10	102570090	102892613	cn={'1': {'A': 1, 'B': 2}}
10	102892614	102899999	cn={'1': {'A': 1, 'B': 1}}
10	102900000	109299999	cn={'1': {'A': 1, 'B': 1}}
10	109300000	109349999	cn={'1': {'A': 1, 'B': 1}}
10	109350000	111572124	cn={'1': {'A': 1, 'B': 1}}
10	111572125	111899999	cn={'1': {'A': 1, 'B': 1}}
10	111900000	111949999	cn={'1': {'A': 1, 'B': 1}}
10	111950000	120999999	cn={'1': {'A': 1, 'B': 1}}
10	121000000	121049999	cn={'1': {'A': 1, 'B': 1}}
10	121050000	122228189	cn={'1': {'A': 1, 'B': 1}}
10	122228190	123702700	cn={'1': {'A': 1, 'B': 1}}
10	123702701	123965121	cn={'1': {'A': 2, 'B': 1}}
10	123965122	124549999	cn={'1': {'A': 1, 'B': 1}}
10	124550000	124649999	cn={'1': {'A': 1, 'B': 1}}
10	124650000	135449999	cn={'1': {'A': 1, 'B': 1}}
10	135450000	135534746	cn={'1': {'A': 1, 'B': 1}}
11	100000	149999	cn={'1': {'A': 0, 'B': 1}}
11	150000	199999	cn={'1': {'A': 0, 'B': 1}}
11	200000	3224999	cn={'1': {'A': 0, 'B': 1}}
11	3225000	3349999	cn={'1': {'A': 0, 'B': 1}}
11	3350000	5749999	cn={'1': {'A': 0, 'B': 1}}
11	5750000	5799999	cn={'1': {'A': 0, 'B': 1}}
11	5800000	12399999	cn={'1': {'A': 0, 'B': 1}}
11	12400000	12427598	cn={'1': {'A': 0, 'B': 1}}
11	12427599	14837828	cn={'1': {'A': 1, 'B': 1}}
11	14837829	14849999	cn={'1': {'A': 1, 'B': 2}}
11	14850000	14982260	cn={'1': {'A': 1, 'B': 2}}
11	14982261	14999999	cn={'1': {'A': 1, 'B': 1}}
11	15000000	16049999	cn={'1': {'A': 1, 'B': 1}}
11	16050000	16099999	cn={'1': {'A': 1, 'B': 1}}
11	16100000	20779864	cn={'1': {'A': 1, 'B': 1}}
11	20779865	20799999	cn={'1': {'A': 2, 'B': 1}}
11	20800000	20885377	cn={'1': {'A': 2, 'B': 1}}
11	20885378	20899999	cn={'1': {'A': 1, 'B': 1}}
11	20900000	28099999	cn={'1': {'A': 1, 'B': 1}}
11	28100000	28149999	cn={'1': {'A': 1, 'B': 1}}
11	28150000	37599999	cn={'1': {'A': 1, 'B': 1}}
11	37600000	37649999	cn={'1': {'A': 1, 'B': 1}}
11	37650000	39923003	cn={'1': {'A': 1, 'B': 1}}
11	39923004	46449999	cn={'1': {'A': 1, 'B': 1}}
11	46450000	46549999	cn={'1': {'A': 1, 'B': 1}}
11	46550000	48757961	cn={'1': {'A': 1, 'B': 1}}
11	48757962	56186762	cn={'1': {'A': 1, 'B': 1}}
11	56186763	57082852	cn={'1': {'A': 1, 'B': 1}}
11	57082853	57449999	cn={'1': {'A': 2, 'B': 1}}
11	57450000	57499999	cn={'1': {'A': 2, 'B': 1}}
11	57500000	57903857	cn={'1': {'A': 2, 'B': 1}}
11	57903858	57969014	cn={'1': {'A': 2, 'B': 1}}
11	57969015	60199999	cn={'1': {'A': 1, 'B': 1}}
11	60200000	60274999	cn={'1': {'A': 1, 'B': 1}}
11	60275000	63465465	cn={'1': {'A': 1, 'B': 1}}
11	63465466	63549999	cn={'1': {'A': 1, 'B': 2}}
11	63550000	63599999	cn={'1': {'A': 1, 'B': 2}}
11	63600000	63736347	cn={'1': {'A': 1, 'B': 2}}
11	63736348	63899999	cn={'1': {'A': 1, 'B': 1}}
11	63900000	63949999	cn={'1': {'A': 1, 'B': 1}}
11	63950000	64693267	cn={'1': {'A': 1, 'B': 1}}
11	64693268	64699999	cn={'1': {'A': 1, 'B': 2}}
11	64700000	64849999	cn={'1': {'A': 1, 'B': 2}}
11	64850000	64851748	cn={'1': {'A': 1, 'B': 2}}
11	64851749	73049999	cn={'1': {'A': 1, 'B': 1}}
11	73050000	73099999	cn={'1': {'A': 1, 'B': 1}}
11	73100000	75449999	cn={'1': {'A': 1, 'B': 1}}
11	75450000	75499999	cn={'1': {'A': 1, 'B': 1}}
11	75500000	78549999	cn={'1': {'A': 1, 'B': 1}}
11	78550000	78649999	cn={'1': {'A': 1, 'B': 1}}
11	78650000	80999999	cn={'1': {'A': 1, 'B': 1}}
11	81000000	81049999	cn={'1': {'A': 1, 'B': 1}}
11	81050000	85919606	cn={'1': {'A': 1, 'B': 1}}
11	85919607	88849999	cn={'1': {'A': 1, 'B': 1}}
11	88850000	88899999	cn={'1': {'A': 1, 'B': 1}}
11	88900000	89249999	cn={'1': {'A': 1, 'B': 1}}
11	89250000	89299999	cn={'1': {'A': 1, 'B': 1}}
11	89300000	89499999	cn={'1': {'A': 1, 'B': 1}}
11	89500000	89549999	cn={'1': {'A': 1, 'B': 1}}
11	89550000	93160193	cn={'1': {'A': 1, 'B': 1}}
11	93160194	134949999	cn={'1': {'A': 1, 'B': 1}}
12	50000	6549999	cn={'1': {'A': 1, 'B': 1}}
12	6550000	6599999	cn={'1': {'A': 1, 'B': 1}}
12	6600000	9649999	cn={'1': {'A': 1, 'B': 1}}
12	9650000	9699999	cn={'1': {'A': 1, 'B': 1}}
12	9700000	11949999	cn={'1': {'A': 1, 'B': 1}}
12	11950000	11999999	cn={'1': {'A': 1, 'B': 1}}
12	12000000	14299999	cn={'1': {'A': 1, 'B': 1}}
12	14300000	14399999	cn={'1': {'A': 1, 'B': 1}}
12	14400000	14699999	cn={'1': {'A': 1, 'B': 1}}
12	14700000	14849999	cn={'1': {'A': 1, 'B': 1}}
12	14850000	14899999	cn={'1': {'A': 1, 'B': 1}}
12	14900000	14999999	cn={'1': {'A': 1, 'B': 1}}
12	15000000	15349999	cn={'1': {'A': 1, 'B': 1}}
12	15350000	15399999	cn={'1': {'A': 1, 'B': 1}}
12	15400000	15749999	cn={'1': {'A': 1, 'B': 1}}
12	15750000	15799999	cn={'1': {'A': 1, 'B': 1}}
12	15800000	15899999	cn={'1': {'A': 1, 'B': 1}}
12	15900000	16099999	cn={'1': {'A': 1, 'B': 1}}
12	16100000	16549999	cn={'1': {'A': 1, 'B': 1}}
12	16550000	16599999	cn={'1': {'A': 1, 'B': 1}}
12	16600000	16999999	cn={'1': {'A': 1, 'B': 1}}
12	17000000	17099999	cn={'1': {'A': 1, 'B': 1}}
12	17100000	18149999	cn={'1': {'A': 1, 'B': 1}}
12	18150000	18249999	cn={'1': {'A': 1, 'B': 1}}
12	18250000	18299999	cn={'1': {'A': 1, 'B': 1}}
12	18300000	18349999	cn={'1': {'A': 1, 'B': 1}}
12	18350000	18949999	cn={'1': {'A': 1, 'B': 1}}
12	18950000	19099999	cn={'1': {'A': 1, 'B': 1}}
12	19100000	19349999	cn={'1': {'A': 1, 'B': 1}}
12	19350000	19399999	cn={'1': {'A': 1, 'B': 1}}
12	19400000	20749999	cn={'1': {'A': 1, 'B': 1}}
12	20750000	20799999	cn={'1': {'A': 1, 'B': 1}}
12	20800000	20999999	cn={'1': {'A': 1, 'B': 1}}
12	21000000	21099999	cn={'1': {'A': 1, 'B': 1}}
12	21100000	21199999	cn={'1': {'A': 1, 'B': 1}}
12	21200000	21249999	cn={'1': {'A': 1, 'B': 1}}
12	21250000	21949999	cn={'1': {'A': 1, 'B': 1}}
12	21950000	21999999	cn={'1': {'A': 1, 'B': 1}}
12	22000000	22249999	cn={'1': {'A': 1, 'B': 1}}
12	22250000	22299999	cn={'1': {'A': 1, 'B': 1}}
12	22300000	22649999	cn={'1': {'A': 1, 'B': 1}}
12	22650000	22749999	cn={'1': {'A': 1, 'B': 1}}
12	22750000	23199999	cn={'1': {'A': 1, 'B': 1}}
12	23200000	23249999	cn={'1': {'A': 1, 'B': 1}}
12	23250000	23349999	cn={'1': {'A': 1, 'B': 1}}
12	23350000	23399999	cn={'1': {'A': 1, 'B': 1}}
12	23400000	24749999	cn={'1': {'A': 1, 'B': 1}}
12	24750000	24799999	cn={'1': {'A': 1, 'B': 1}}
12	24800000	26049999	cn={'1': {'A': 1, 'B': 1}}
12	26050000	26099999	cn={'1': {'A': 1, 'B': 1}}
12	26100000	26299999	cn={'1': {'A': 1, 'B': 1}}
12	26300000	26349999	cn={'1': {'A': 1, 'B': 1}}
12	26350000	30299999	cn={'1': {'A': 1, 'B': 1}}
12	30300000	30349999	cn={'1': {'A': 1, 'B': 1}}
12	30350000	32774999	cn={'1': {'A': 1, 'B': 1}}
12	32775000	32849999	cn={'1': {'A': 1, 'B': 1}}
12	32850000	34049999	cn={'1': {'A': 1, 'B': 1}}
12	34050000	34099999	cn={'1': {'A': 1, 'B': 1}}
12	34100000	34274999	cn={'1': {'A': 1, 'B': 1}}
12	34275000	34349999	cn={'1': {'A': 1, 'B': 1}}
12	34350000	34399999	cn={'1': {'A': 1, 'B': 1}}
12	34400000	34449999	cn={'1': {'A': 1, 'B': 1}}
12	34450000	37949999	cn={'1': {'A': 1, 'B': 1}}
12	37950000	37999999	cn={'1': {'A': 1, 'B': 1}}
12	38000000	38799999	cn={'1': {'A': 1, 'B': 1}}
12	38800000	38899999	cn={'1': {'A': 1, 'B': 1}}
12	38900000	48399999	cn={'1': {'A': 1, 'B': 1}}
12	48400000	48449999	cn={'1': {'A': 1, 'B': 1}}
12	48450000	51424999	cn={'1': {'A': 1, 'B': 1}}
12	51425000	51524999	cn={'1': {'A': 1, 'B': 1}}
12	51525000	54272088	cn={'1': {'A': 1, 'B': 1}}
12	54272089	54273970	cn={'1': {'A': 0, 'B': 1}}
12	54273971	65707732	cn={'1': {'A': 1, 'B': 1}}
12	65707733	87149999	cn={'1': {'A': 1, 'B': 1}}
12	87150000	87199999	cn={'1': {'A': 1, 'B': 1}}
12	87200000	90799999	cn={'1': {'A': 1, 'B': 1}}
12	90800000	90849999	cn={'1': {'A': 1, 'B': 1}}
12	90850000	94700786	cn={'1': {'A': 1, 'B': 1}}
12	94700787	97699999	cn={'1': {'A': 1, 'B': 1}}
12	97700000	97749999	cn={'1': {'A': 1, 'B': 1}}
12	97750000	99243438	cn={'1': {'A': 1, 'B': 1}}
12	99243439	111499999	cn={'1': {'A': 1, 'B': 1}}
12	111500000	111549999	cn={'1': {'A': 1, 'B': 1}}
12	111550000	120349999	cn={'1': {'A': 1, 'B': 1}}
12	120350000	120449999	cn={'1': {'A': 1, 'B': 1}}
12	120450000	132599999	cn={'1': {'A': 1, 'B': 1}}
12	132600000	132639229	cn={'1': {'A': 1, 'B': 1}}
12	132639230	132649999	cn={'1': {'A': 0, 'B': 1}}
12	132650000	133249999	cn={'1': {'A': 0, 'B': 1}}
12	133250000	133259976	cn={'1': {'A': 0, 'B': 1}}
12	133259977	133849999	cn={'1': {'A': 1, 'B': 1}}
13	19000000	19999999	cn={'1': {'A': 1, 'B': 1}}
13	20000000	20049999	cn={'1': {'A': 1, 'B': 1}}
13	20050000	26049999	cn={'1': {'A': 1, 'B': 1}}
13	26050000	26099999	cn={'1': {'A': 1, 'B': 1}}
13	26100000	38858255	cn={'1': {'A': 1, 'B': 1}}
13	38858256	50699999	cn={'1': {'A': 1, 'B': 1}}
13	50700000	50712422	cn={'1': {'A': 1, 'B': 1}}
13	50712423	50999999	cn={'1': {'A': 1, 'B': 2}}
13	51000000	51008441	cn={'1': {'A': 1, 'B': 2}}
13	51008442	61699999	cn={'1': {'A': 1, 'B': 1}}
13	61700000	61749999	cn={'1': {'A': 1, 'B': 1}}
13	61750000	87849999	cn={'1': {'A': 1, 'B': 1}}
13	87850000	87899999	cn={'1': {'A': 1, 'B': 1}}
13	87900000	94450838	cn={'1': {'A': 1, 'B': 1}}
13	94450839	94480121	cn={'1': {'A': 0, 'B': 1}}
13	94480122	95224999	cn={'1': {'A': 1, 'B': 1}}
13	95225000	95299999	cn={'1': {'A': 1, 'B': 1}}
13	95300000	113649999	cn={'1': {'A': 1, 'B': 1}}
13	113650000	113699999	cn={'1': {'A': 1, 'B': 1}}
13	113700000	113949999	cn={'1': {'A': 1, 'B': 1}}
13	113950000	114049999	cn={'1': {'A': 1, 'B': 1}}
13	114050000	114749999	cn={'1': {'A': 1, 'B': 1}}
13	114750000	114799999	cn={'1': {'A': 1, 'B': 1}}
13	114800000	115099999	cn={'1': {'A': 1, 'B': 1}}
14	19000000	19199999	cn={'1': {'A': 1, 'B': 1}}
14	19200000	19249999	cn={'1': {'A': 1, 'B': 1}}
14	19250000	19349999	cn={'1': {'A': 1, 'B': 1}}
14	19350000	19399999	cn={'1': {'A': 1, 'B': 1}}
14	19400000	19449999	cn={'1': {'A': 1, 'B': 1}}
14	19450000	19549999	cn={'1': {'A': 1, 'B': 1}}
14	19550000	19699999	cn={'1': {'A': 1, 'B': 1}}
14	19700000	19749999	cn={'1': {'A': 1, 'B': 1}}
14	19750000	19799999	cn={'1': {'A': 1, 'B': 1}}
14	19800000	19849999	cn={'1': {'A': 1, 'B': 1}}
14	19850000	19999999	cn={'1': {'A': 1, 'B': 1}}
14	20000000	20049999	cn={'1': {'A': 1, 'B': 1}}
14	20050000	28249999	cn={'1': {'A': 1, 'B': 1}}
14	28250000	28349999	cn={'1': {'A': 1, 'B': 1}}
14	28350000	34499999	cn={'1': {'A': 1, 'B': 1}}
14	34500000	34549999	cn={'1': {'A': 1, 'B': 1}}
14	34550000	39949999	cn={'1': {'A': 1, 'B': 1}}
14	39950000	39999999	cn={'1': {'A': 1, 'B': 1}}
14	40000000	52924999	cn={'1': {'A': 1, 'B': 1}}
14	52925000	52999999	cn={'1': {'A': 1, 'B': 1}}
14	53000000	56487998	cn={'1': {'A': 1, 'B': 1}}
14	56487999	56499999	cn={'1': {'A': 1, 'B': 2}}
14	56500000	56639494	cn={'1': {'A': 1, 'B': 2}}
14	56639495	56649999	cn={'1': {'A': 1, 'B': 1}}
14	56650000	57649999	cn={'1': {'A': 1, 'B': 1}}
14	57650000	57699999	cn={'1': {'A': 1, 'B': 1}}
14	57700000	61499999	cn={'1': {'A': 1, 'B': 1}}
14	61500000	61549999	cn={'1': {'A': 1, 'B': 1}}
14	61550000	63849999	cn={'1': {'A': 1, 'B': 1}}
14	63850000	63899999	cn={'1': {'A': 1, 'B': 1}}
14	63900000	66535481	cn={'1': {'A': 1, 'B': 1}}
14	66535482	66538163	cn={'1': {'A': 1, 'B': 0}}
14	66538164	66799999	cn={'1': {'A': 1, 'B': 1}}
14	66800000	66849999	cn={'1': {'A': 1, 'B': 1}}
14	66850000	67624999	cn={'1': {'A': 1, 'B': 1}}
14	67625000	67724999	cn={'1': {'A': 1, 'B': 1}}
14	67725000	67899999	cn={'1': {'A': 1, 'B': 1}}
14	67900000	67905550	cn={'1': {'A': 1, 'B': 1}}
14	67905551	68783279	cn={'1': {'A': 1, 'B': 2}}
14	68783280	68799999	cn={'1': {'A': 1, 'B': 1}}
14	68800000	75449999	cn={'1': {'A': 1, 'B': 1}}
14	75450000	75499999	cn={'1': {'A': 1, 'B': 1}}
14	75500000	76299999	cn={'1': {'A': 1, 'B': 1}}
14	76300000	76349999	cn={'1': {'A': 1, 'B': 1}}
14	76350000	87599999	cn={'1': {'A': 1, 'B': 1}}
14	87600000	87649999	cn={'1': {'A': 1, 'B': 1}}
14	87650000	88649999	cn={'1': {'A': 1, 'B': 1}}
14	88650000	88659195	cn={'1': {'A': 1, 'B': 1}}
14	88659196	89119778	cn={'1': {'A': 2, 'B': 1}}
14	89119779	89149999	cn={'1': {'A': 1, 'B': 1}}
14	89150000	89249999	cn={'1': {'A': 1, 'B': 1}}
14	89250000	89299999	cn={'1': {'A': 1, 'B': 1}}
14	89300000	98699999	cn={'1': {'A': 1, 'B': 1}}
14	98700000	98774999	cn={'1': {'A': 1, 'B': 1}}
14	98775000	105449999	cn={'1': {'A': 1, 'B': 1}}
14	105450000	105499999	cn={'1': {'A': 1, 'B': 1}}
14	105500000	105899999	cn={'1': {'A': 1, 'B': 1}}
14	105900000	105949999	cn={'1': {'A': 1, 'B': 1}}
