chr	start	end	extra
1	42500000	42549999	cn={'2': {'A': 2, 'B': 0}, '4': {'A': 2, 'B': 0}}
1	42550000	43091217	cn={'2': {'A': 2, 'B': 0}, '4': {'A': 2, 'B': 0}}
1	43091218	43099999	cn={'2': {'A': 3, 'B': 0}, '4': {'A': 4, 'B': 0}}
1	43100000	43149999	cn={'2': {'A': 3, 'B': 0}, '4': {'A': 4, 'B': 0}}
1	43150000	43150652	cn={'2': {'A': 3, 'B': 0}, '4': {'A': 4, 'B': 0}}
1	43150653	46674999	cn={'2': {'A': 2, 'B': 0}, '4': {'A': 2, 'B': 0}}
1	46675000	46749999	cn={'2': {'A': 2, 'B': 0}, '4': {'A': 2, 'B': 0}}
1	46750000	47349999	cn={'2': {'A': 2, 'B': 0}, '4': {'A': 2, 'B': 0}}
1	47350000	47399999	cn={'2': {'A': 2, 'B': 0}, '4': {'A': 2, 'B': 0}}
1	47400000	47499999	cn={'2': {'A': 2, 'B': 0}, '4': {'A': 2, 'B': 0}}
1	47500000	47549999	cn={'2': {'A': 2, 'B': 0}, '4': {'A': 2, 'B': 0}}
1	47550000	50149815	cn={'2': {'A': 2, 'B': 0}, '4': {'A': 2, 'B': 0}}
1	50149816	50798866	cn={'2': {'A': 2, 'B': 0}, '4': {'A': 2, 'B': 0}}
1	50798867	50799999	cn={'2': {'A': 3, 'B': 0}, '4': {'A': 3, 'B': 0}}
1	50800000	50849999	cn={'2': {'A': 3, 'B': 0}, '4': {'A': 3, 'B': 0}}
1	50850000	50880255	cn={'2': {'A': 3, 'B': 0}, '4': {'A': 3, 'B': 0}}
1	50880256	50924999	cn={'2': {'A': 2, 'B': 0}, '4': {'A': 2, 'B': 0}}
1	50925000	51449999	cn={'2': {'A': 2, 'B': 0}, '4': {'A': 2, 'B': 0}}
1	51450000	51461466	cn={'2': {'A': 2, 'B': 0}, '4': {'A': 2, 'B': 0}}
1	51461467	53199017	cn={'2': {'A': 3, 'B': 0}, '4': {'A': 3, 'B': 0}}
1	53199018	53199999	cn={'2': {'A': 2, 'B': 0}, '4': {'A': 2, 'B': 0}}
1	53200000	53299999	cn={'2': {'A': 2, 'B': 0}, '4': {'A': 2, 'B': 0}}
1	53300000	55749999	cn={'2': {'A': 2, 'B': 0}, '4': {'A': 2, 'B': 0}}
1	55750000	55788747	cn={'2': {'A': 2, 'B': 0}, '4': {'A': 2, 'B': 0}}
1	55788748	55799999	cn={'2': {'A': 2, 'B': 1}, '4': {'A': 2, 'B': 1}}
1	55800000	56048919	cn={'2': {'A': 2, 'B': 1}, '4': {'A': 2, 'B': 1}}
1	56048920	56049999	cn={'2': {'A': 2, 'B': 2}, '4': {'A': 2, 'B': 2}}
1	56050000	56185478	cn={'2': {'A': 2, 'B': 2}, '4': {'A': 2, 'B': 2}}
1	56185479	56199999	cn={'2': {'A': 2, 'B': 1}, '4': {'A': 2, 'B': 1}}
1	56200000	56249999	cn={'2': {'A': 2, 'B': 1}, '4': {'A': 2, 'B': 1}}
1	56250000	56449999	cn={'2': {'A': 2, 'B': 1}, '4': {'A': 2, 'B': 1}}
1	56450000	56457963	cn={'2': {'A': 2, 'B': 1}, '4': {'A': 2, 'B': 1}}
1	56457964	56499999	cn={'2': {'A': 4, 'B': 1}, '4': {'A': 4, 'B': 1}}
1	56500000	56501463	cn={'2': {'A': 4, 'B': 1}, '4': {'A': 4, 'B': 1}}
1	56501464	56507644	cn={'2': {'A': 2, 'B': 1}, '4': {'A': 2, 'B': 1}}
1	56507645	56512993	cn={'2': {'A': 2, 'B': 1}, '4': {'A': 2, 'B': 1}}
1	56512994	58849999	cn={'2': {'A': 2, 'B': 1}, '4': {'A': 2, 'B': 1}}
1	58850000	58879934	cn={'2': {'A': 2, 'B': 1}, '4': {'A': 2, 'B': 1}}
1	58879935	58899999	cn={'2': {'A': 4, 'B': 1}, '4': {'A': 4, 'B': 1}}
1	58900000	59749999	cn={'2': {'A': 4, 'B': 1}, '4': {'A': 4, 'B': 1}}
1	59750000	59784974	cn={'2': {'A': 4, 'B': 1}, '4': {'A': 4, 'B': 1}}
1	59784975	59799999	cn={'2': {'A': 2, 'B': 1}, '4': {'A': 2, 'B': 1}}
1	59800000	60499999	cn={'2': {'A': 2, 'B': 1}, '4': {'A': 2, 'B': 1}}
1	60500000	60536206	cn={'2': {'A': 2, 'B': 1}, '4': {'A': 2, 'B': 1}}
1	60536207	60549999	cn={'2': {'A': 2, 'B': 2}, '4': {'A': 2, 'B': 2}}
1	60550000	60636363	cn={'2': {'A': 2, 'B': 2}, '4': {'A': 2, 'B': 2}}
1	60636364	60649999	cn={'2': {'A': 2, 'B': 1}, '4': {'A': 2, 'B': 1}}
1	60650000	61299999	cn={'2': {'A': 2, 'B': 1}, '4': {'A': 2, 'B': 1}}
1	61300000	61310173	cn={'2': {'A': 2, 'B': 1}, '4': {'A': 2, 'B': 1}}
1	61310174	61349999	cn={'2': {'A': 2, 'B': 0}, '4': {'A': 2, 'B': 0}}
1	61350000	62449999	cn={'2': {'A': 2, 'B': 0}, '4': {'A': 2, 'B': 0}}
1	62450000	62483487	cn={'2': {'A': 2, 'B': 0}, '4': {'A': 2, 'B': 0}}
1	62483488	62483846	cn={'2': {'A': 2, 'B': 1}, '4': {'A': 2, 'B': 1}}
1	62483847	62483898	cn={'2': {'A': 1, 'B': 1}, '4': {'A': 1, 'B': 1}}
1	62483899	62499999	cn={'2': {'A': 2, 'B': 1}, '4': {'A': 2, 'B': 1}}
1	62500000	63549999	cn={'2': {'A': 2, 'B': 1}, '4': {'A': 2, 'B': 1}}
1	63550000	63566422	cn={'2': {'A': 2, 'B': 1}, '4': {'A': 2, 'B': 1}}
1	63566423	63566496	cn={'2': {'A': 1, 'B': 1}, '4': {'A': 1, 'B': 1}}
1	63566497	63566747	cn={'2': {'A': 2, 'B': 1}, '4': {'A': 2, 'B': 1}}
1	63566748	63599999	cn={'2': {'A': 2, 'B': 0}, '4': {'A': 2, 'B': 0}}
1	63600000	63849999	cn={'2': {'A': 2, 'B': 0}, '4': {'A': 2, 'B': 0}}
1	63850000	63899999	cn={'2': {'A': 2, 'B': 0}, '4': {'A': 2, 'B': 0}}
1	63900000	63904281	cn={'2': {'A': 2, 'B': 0}, '4': {'A': 2, 'B': 0}}
1	63904282	65399999	cn={'2': {'A': 2, 'B': 1}, '4': {'A': 2, 'B': 1}}
1	65400000	65413775	cn={'2': {'A': 2, 'B': 1}, '4': {'A': 2, 'B': 1}}
1	65413776	65799999	cn={'2': {'A': 2, 'B': 2}, '4': {'A': 2, 'B': 2}}
1	65800000	65831507	cn={'2': {'A': 2, 'B': 2}, '4': {'A': 2, 'B': 2}}
1	65831508	65849999	cn={'2': {'A': 2, 'B': 1}, '4': {'A': 2, 'B': 1}}
1	65850000	66449999	cn={'2': {'A': 2, 'B': 1}, '4': {'A': 2, 'B': 1}}
1	66450000	66463769	cn={'2': {'A': 2, 'B': 1}, '4': {'A': 2, 'B': 1}}
1	66463770	66484376	cn={'2': {'A': 3, 'B': 1}, '4': {'A': 3, 'B': 1}}
1	66484377	66499999	cn={'2': {'A': 2, 'B': 1}, '4': {'A': 2, 'B': 1}}
1	66500000	72749999	cn={'2': {'A': 2, 'B': 1}, '4': {'A': 2, 'B': 1}}
1	72750000	72799999	cn={'2': {'A': 2, 'B': 1}, '4': {'A': 2, 'B': 1}}
1	72800000	72848289	cn={'2': {'A': 2, 'B': 1}, '4': {'A': 2, 'B': 1}}
1	72848290	72849999	cn={'2': {'A': 2, 'B': 1}, '4': {'A': 3, 'B': 1}}
1	72850000	72870899	cn={'2': {'A': 2, 'B': 1}, '4': {'A': 3, 'B': 1}}
1	72870900	72899999	cn={'2': {'A': 2, 'B': 1}, '4': {'A': 2, 'B': 1}}
1	72900000	75998031	cn={'2': {'A': 2, 'B': 1}, '4': {'A': 2, 'B': 1}}
1	75998032	76004262	cn={'2': {'A': 2, 'B': 1}, '4': {'A': 2, 'B': 1}}
1	76004263	77738149	cn={'2': {'A': 2, 'B': 1}, '4': {'A': 2, 'B': 1}}
1	77738150	77749999	cn={'2': {'A': 0, 'B': 1}, '4': {'A': 0, 'B': 1}}
1	77750000	77949999	cn={'2': {'A': 0, 'B': 1}, '4': {'A': 0, 'B': 1}}
1	77950000	77970171	cn={'2': {'A': 0, 'B': 1}, '4': {'A': 0, 'B': 1}}
1	77970172	77999999	cn={'2': {'A': 0, 'B': 2}, '4': {'A': 0, 'B': 2}}
1	78000000	78549999	cn={'2': {'A': 0, 'B': 2}, '4': {'A': 0, 'B': 2}}
1	78550000	78551801	cn={'2': {'A': 0, 'B': 2}, '4': {'A': 0, 'B': 2}}
1	78551802	80249999	cn={'2': {'A': 0, 'B': 1}, '4': {'A': 0, 'B': 1}}
1	80250000	80299999	cn={'2': {'A': 0, 'B': 1}, '4': {'A': 0, 'B': 1}}
1	80300000	81849999	cn={'2': {'A': 0, 'B': 1}, '4': {'A': 0, 'B': 1}}
1	81850000	81899999	cn={'2': {'A': 0, 'B': 1}, '4': {'A': 0, 'B': 1}}
1	81900000	84349999	cn={'2': {'A': 0, 'B': 1}, '4': {'A': 0, 'B': 1}}
1	84350000	84399999	cn={'2': {'A': 0, 'B': 1}, '4': {'A': 0, 'B': 1}}
1	84400000	84999999	cn={'2': {'A': 0, 'B': 1}, '4': {'A': 0, 'B': 1}}
1	85000000	85049999	cn={'2': {'A': 0, 'B': 1}, '4': {'A': 0, 'B': 1}}
1	85050000	85549999	cn={'2': {'A': 0, 'B': 1}, '4': {'A': 0, 'B': 1}}
1	85550000	85599999	cn={'2': {'A': 0, 'B': 1}, '4': {'A': 0, 'B': 1}}
1	85600000	85949999	cn={'2': {'A': 0, 'B': 1}, '4': {'A': 0, 'B': 1}}
1	85950000	86049999	cn={'2': {'A': 0, 'B': 1}, '4': {'A': 0, 'B': 1}}
1	86050000	87099999	cn={'2': {'A': 0, 'B': 1}, '4': {'A': 0, 'B': 1}}
1	87100000	87149999	cn={'2': {'A': 0, 'B': 1}, '4': {'A': 0, 'B': 1}}
1	87150000	88824746	cn={'2': {'A': 0, 'B': 1}, '4': {'A': 0, 'B': 1}}
1	88824747	88824985	cn={'2': {'A': 0, 'B': 1}, '4': {'A': 0, 'B': 1}}
1	88824986	90799999	cn={'2': {'A': 0, 'B': 1}, '4': {'A': 0, 'B': 1}}
1	90800000	90849999	cn={'2': {'A': 0, 'B': 1}, '4': {'A': 0, 'B': 1}}
1	90850000	95499999	cn={'2': {'A': 0, 'B': 1}, '4': {'A': 0, 'B': 1}}
1	95500000	95549999	cn={'2': {'A': 0, 'B': 1}, '4': {'A': 0, 'B': 1}}
1	95550000	99699999	cn={'2': {'A': 0, 'B': 1}, '4': {'A': 0, 'B': 1}}
1	99700000	99725112	cn={'2': {'A': 0, 'B': 1}, '4': {'A': 0, 'B': 1}}
1	99725113	99736821	cn={'2': {'A': 0, 'B': 1}, '4': {'A': 0, 'B': 2}}
1	99736822	99749999	cn={'2': {'A': 0, 'B': 1}, '4': {'A': 0, 'B': 1}}
