chr	start	end	extra
1	144125000	144399999	cn={'1': {'A': 1, 'B': 1}}
1	144400000	145299999	cn={'1': {'A': 1, 'B': 1}}
1	145300000	145349999	cn={'1': {'A': 1, 'B': 1}}
1	145350000	146199999	cn={'1': {'A': 1, 'B': 1}}
1	146200000	146299999	cn={'1': {'A': 1, 'B': 1}}
1	146300000	147599999	cn={'1': {'A': 1, 'B': 1}}
1	147600000	147674999	cn={'1': {'A': 1, 'B': 1}}
1	147675000	148099999	cn={'1': {'A': 1, 'B': 1}}
1	148100000	148199999	cn={'1': {'A': 1, 'B': 1}}
1	148200000	148299999	cn={'1': {'A': 1, 'B': 1}}
1	148300000	148349999	cn={'1': {'A': 1, 'B': 1}}
1	148350000	148599999	cn={'1': {'A': 1, 'B': 1}}
1	148600000	148649999	cn={'1': {'A': 1, 'B': 1}}
1	148650000	148699999	cn={'1': {'A': 1, 'B': 1}}
1	148700000	148749999	cn={'1': {'A': 1, 'B': 1}}
1	148750000	149249999	cn={'1': {'A': 1, 'B': 1}}
1	149250000	149284932	cn={'1': {'A': 1, 'B': 1}}
1	149284933	149299999	cn={'1': {'A': 2, 'B': 1}}
1	149300000	149599999	cn={'1': {'A': 2, 'B': 1}}
1	149600000	149649999	cn={'1': {'A': 2, 'B': 1}}
1	149650000	149699999	cn={'1': {'A': 2, 'B': 1}}
1	149700000	153057232	cn={'1': {'A': 2, 'B': 1}}
1	153057233	153058296	cn={'1': {'A': 2, 'B': 0}}
1	153058297	153445283	cn={'1': {'A': 2, 'B': 1}}
1	153445284	153446530	cn={'1': {'A': 2, 'B': 0}}
1	153446531	156990402	cn={'1': {'A': 2, 'B': 1}}
1	156990403	156999999	cn={'1': {'A': 1, 'B': 1}}
1	157000000	168549999	cn={'1': {'A': 1, 'B': 1}}
1	168550000	168599999	cn={'1': {'A': 1, 'B': 1}}
1	168600000	169199999	cn={'1': {'A': 1, 'B': 1}}
1	169200000	169249999	cn={'1': {'A': 1, 'B': 1}}
1	169250000	175036997	cn={'1': {'A': 1, 'B': 1}}
1	175036998	175039859	cn={'1': {'A': 1, 'B': 1}}
1	175039860	177499999	cn={'1': {'A': 1, 'B': 1}}
1	177500000	177599999	cn={'1': {'A': 1, 'B': 1}}
1	177600000	178274999	cn={'1': {'A': 1, 'B': 1}}
1	178275000	178349999	cn={'1': {'A': 1, 'B': 1}}
1	178350000	179249999	cn={'1': {'A': 1, 'B': 1}}
1	179250000	179299999	cn={'1': {'A': 1, 'B': 1}}
1	179300000	181839273	cn={'1': {'A': 1, 'B': 1}}
1	181839274	185849999	cn={'1': {'A': 1, 'B': 1}}
1	185850000	185924999	cn={'1': {'A': 1, 'B': 1}}
1	185925000	186749999	cn={'1': {'A': 1, 'B': 1}}
1	186750000	186799999	cn={'1': {'A': 1, 'B': 1}}
1	186800000	193149999	cn={'1': {'A': 1, 'B': 1}}
1	193150000	193199999	cn={'1': {'A': 1, 'B': 1}}
1	193200000	196662217	cn={'1': {'A': 1, 'B': 1}}
1	196662218	196666229	cn={'1': {'A': 1, 'B': 1}}
1	196666230	200249999	cn={'1': {'A': 1, 'B': 1}}
1	200250000	200299999	cn={'1': {'A': 1, 'B': 1}}
1	200300000	200499999	cn={'1': {'A': 1, 'B': 1}}
1	200500000	200549999	cn={'1': {'A': 1, 'B': 1}}
1	200550000	204449999	cn={'1': {'A': 1, 'B': 1}}
1	204450000	204499999	cn={'1': {'A': 1, 'B': 1}}
1	204500000	205999999	cn={'1': {'A': 1, 'B': 1}}
1	206000000	206099999	cn={'1': {'A': 1, 'B': 1}}
1	206100000	217494021	cn={'1': {'A': 1, 'B': 1}}
1	217494022	217497756	cn={'1': {'A': 1, 'B': 0}}
1	217497757	217849999	cn={'1': {'A': 1, 'B': 1}}
1	217850000	217899999	cn={'1': {'A': 1, 'B': 1}}
1	217900000	226199999	cn={'1': {'A': 1, 'B': 1}}
1	226200000	226227485	cn={'1': {'A': 1, 'B': 1}}
1	226227486	240681848	cn={'1': {'A': 1, 'B': 0}}
1	240681849	240682809	cn={'1': {'A': 0, 'B': 0}}
1	240682810	244878204	cn={'1': {'A': 1, 'B': 0}}
1	244878205	244880428	cn={'1': {'A': 0, 'B': 0}}
1	244880429	249249999	cn={'1': {'A': 1, 'B': 0}}
10	50000	7094904	cn={'1': {'A': 1, 'B': 0}}
10	7094905	7099999	cn={'1': {'A': 1, 'B': 1}}
10	7100000	8198916	cn={'1': {'A': 1, 'B': 1}}
10	8198917	8199323	cn={'1': {'A': 0, 'B': 1}}
10	8199324	8460450	cn={'1': {'A': 1, 'B': 1}}
10	8460451	8474476	cn={'1': {'A': 1, 'B': 1}}
10	8474477	17849999	cn={'1': {'A': 1, 'B': 1}}
10	17850000	18024999	cn={'1': {'A': 1, 'B': 1}}
10	18025000	18099999	cn={'1': {'A': 1, 'B': 1}}
10	18100000	18174999	cn={'1': {'A': 1, 'B': 1}}
10	18175000	20887903	cn={'1': {'A': 1, 'B': 1}}
10	20887904	20899999	cn={'1': {'A': 1, 'B': 0}}
10	20900000	23924999	cn={'1': {'A': 1, 'B': 0}}
10	23925000	24174999	cn={'1': {'A': 1, 'B': 0}}
10	24175000	35149999	cn={'1': {'A': 1, 'B': 0}}
10	35150000	35193595	cn={'1': {'A': 1, 'B': 0}}
10	35193596	35199999	cn={'1': {'A': 1, 'B': 1}}
10	35200000	38749999	cn={'1': {'A': 1, 'B': 1}}
10	38750000	38899999	cn={'1': {'A': 1, 'B': 1}}
10	38900000	38916426	cn={'1': {'A': 1, 'B': 1}}
10	38916427	38916698	cn={'1': {'A': 1, 'B': 0}}
10	38916699	39099999	cn={'1': {'A': 1, 'B': 1}}
10	39100000	42399999	cn={'1': {'A': 1, 'B': 1}}
10	42400000	42549999	cn={'1': {'A': 1, 'B': 1}}
10	42550000	42599999	cn={'1': {'A': 1, 'B': 1}}
10	42600000	44799999	cn={'1': {'A': 1, 'B': 1}}
10	44800000	44874999	cn={'1': {'A': 1, 'B': 1}}
10	44875000	45449299	cn={'1': {'A': 1, 'B': 1}}
10	45449300	45449999	cn={'1': {'A': 1, 'B': 2}}
10	45450000	49124999	cn={'1': {'A': 1, 'B': 2}}
10	49125000	49199999	cn={'1': {'A': 1, 'B': 2}}
10	49200000	58994358	cn={'1': {'A': 1, 'B': 2}}
10	58994359	58995316	cn={'1': {'A': 0, 'B': 2}}
10	58995317	62031352	cn={'1': {'A': 1, 'B': 2}}
10	62031353	71047703	cn={'1': {'A': 1, 'B': 2}}
10	71047704	73327709	cn={'1': {'A': 1, 'B': 2}}
10	73327710	73328237	cn={'1': {'A': 1, 'B': 1}}
10	73328238	76346087	cn={'1': {'A': 1, 'B': 2}}
10	76346088	76348407	cn={'1': {'A': 1, 'B': 1}}
10	76348408	77686354	cn={'1': {'A': 1, 'B': 2}}
10	77686355	77699999	cn={'1': {'A': 1, 'B': 1}}
10	77700000	79528489	cn={'1': {'A': 1, 'B': 1}}
10	79528490	79528950	cn={'1': {'A': 1, 'B': 0}}
10	79528951	82501407	cn={'1': {'A': 1, 'B': 1}}
10	82501408	82514858	cn={'1': {'A': 1, 'B': 0}}
10	82514859	82627797	cn={'1': {'A': 1, 'B': 1}}
10	82627798	82628097	cn={'1': {'A': 0, 'B': 1}}
10	82628098	82899999	cn={'1': {'A': 1, 'B': 1}}
10	82900000	82935482	cn={'1': {'A': 1, 'B': 1}}
10	82935483	82949999	cn={'1': {'A': 0, 'B': 1}}
10	82950000	82954966	cn={'1': {'A': 0, 'B': 1}}
10	82954967	83099999	cn={'1': {'A': 1, 'B': 1}}
10	83100000	83149999	cn={'1': {'A': 1, 'B': 1}}
10	83150000	83792731	cn={'1': {'A': 1, 'B': 1}}
10	83792732	83809306	cn={'1': {'A': 1, 'B': 0}}
10	83809307	84653430	cn={'1': {'A': 1, 'B': 1}}
10	84653431	84666640	cn={'1': {'A': 0, 'B': 1}}
10	84666641	85153882	cn={'1': {'A': 1, 'B': 1}}
10	85153883	85157269	cn={'1': {'A': 0, 'B': 1}}
10	85157270	86932821	cn={'1': {'A': 1, 'B': 1}}
10	86932822	86942404	cn={'1': {'A': 0, 'B': 1}}
10	86942405	87039028	cn={'1': {'A': 1, 'B': 1}}
10	87039029	87065513	cn={'1': {'A': 1, 'B': 0}}
10	87065514	87299999	cn={'1': {'A': 1, 'B': 1}}
10	87300000	87329392	cn={'1': {'A': 1, 'B': 1}}
10	87329393	87349999	cn={'1': {'A': 1, 'B': 0}}
10	87350000	87356287	cn={'1': {'A': 1, 'B': 0}}
10	87356288	87753704	cn={'1': {'A': 1, 'B': 1}}
10	87753705	87764679	cn={'1': {'A': 1, 'B': 1}}
10	87764680	88049999	cn={'1': {'A': 1, 'B': 1}}
10	88050000	88054815	cn={'1': {'A': 1, 'B': 1}}
10	88054816	88087040	cn={'1': {'A': 1, 'B': 0}}
10	88087041	88099999	cn={'1': {'A': 1, 'B': 1}}
10	88100000	88149999	cn={'1': {'A': 1, 'B': 1}}
10	88150000	88163120	cn={'1': {'A': 1, 'B': 1}}
10	88163121	88341713	cn={'1': {'A': 0, 'B': 1}}
10	88341714	88349999	cn={'1': {'A': 1, 'B': 1}}
10	88350000	89439377	cn={'1': {'A': 1, 'B': 1}}
10	89439378	89445135	cn={'1': {'A': 0, 'B': 1}}
10	89445136	89599999	cn={'1': {'A': 1, 'B': 1}}
10	89600000	89632596	cn={'1': {'A': 1, 'B': 1}}
10	89632597	89640859	cn={'1': {'A': 0, 'B': 1}}
10	89640860	89649999	cn={'1': {'A': 1, 'B': 1}}
10	89650000	89717766	cn={'1': {'A': 1, 'B': 1}}
10	89717767	89718756	cn={'1': {'A': 0, 'B': 1}}
10	89718757	89822042	cn={'1': {'A': 1, 'B': 1}}
10	89822043	89823807	cn={'1': {'A': 1, 'B': 0}}
10	89823808	90049999	cn={'1': {'A': 1, 'B': 1}}
10	90050000	90084501	cn={'1': {'A': 1, 'B': 1}}
10	90084502	90099999	cn={'1': {'A': 0, 'B': 1}}
10	90100000	90100422	cn={'1': {'A': 0, 'B': 1}}
10	90100423	90369628	cn={'1': {'A': 1, 'B': 1}}
10	90369629	90374950	cn={'1': {'A': 1, 'B': 0}}
10	90374951	91449999	cn={'1': {'A': 1, 'B': 1}}
10	91450000	91453132	cn={'1': {'A': 1, 'B': 1}}
10	91453133	91476852	cn={'1': {'A': 1, 'B': 0}}
10	91476853	91499999	cn={'1': {'A': 1, 'B': 1}}
10	91500000	91895520	cn={'1': {'A': 1, 'B': 1}}
10	91895521	91899999	cn={'1': {'A': 0, 'B': 1}}
10	91900000	91944957	cn={'1': {'A': 0, 'B': 1}}
10	91944958	91949999	cn={'1': {'A': 1, 'B': 1}}
10	91950000	92069338	cn={'1': {'A': 1, 'B': 1}}
10	92069339	92071429	cn={'1': {'A': 1, 'B': 0}}
10	92071430	92149999	cn={'1': {'A': 1, 'B': 1}}
10	92150000	92170696	cn={'1': {'A': 1, 'B': 1}}
10	92170697	92221072	cn={'1': {'A': 0, 'B': 1}}
10	92221073	92249999	cn={'1': {'A': 1, 'B': 1}}
10	92250000	115849999	cn={'1': {'A': 1, 'B': 1}}
10	115850000	115899999	cn={'1': {'A': 1, 'B': 1}}
10	115900000	116924030	cn={'1': {'A': 1, 'B': 1}}
10	116924031	116938450	cn={'1': {'A': 1, 'B': 1}}
10	116938451	117993132	cn={'1': {'A': 1, 'B': 1}}
10	117993133	118003435	cn={'1': {'A': 1, 'B': 1}}
10	118003436	124399999	cn={'1': {'A': 1, 'B': 1}}
10	124400000	124410358	cn={'1': {'A': 1, 'B': 1}}
10	124410359	124446114	cn={'1': {'A': 0, 'B': 1}}
10	124446115	124449999	cn={'1': {'A': 1, 'B': 1}}
10	124450000	124649999	cn={'1': {'A': 1, 'B': 1}}
10	124650000	124699999	cn={'1': {'A': 1, 'B': 1}}
10	124700000	125580884	cn={'1': {'A': 1, 'B': 1}}
10	125580885	125582122	cn={'1': {'A': 1, 'B': 0}}
10	125582123	125849999	cn={'1': {'A': 1, 'B': 1}}
10	125850000	125899999	cn={'1': {'A': 1, 'B': 1}}
10	125900000	126451971	cn={'1': {'A': 1, 'B': 1}}
10	126451972	126452481	cn={'1': {'A': 1, 'B': 0}}
10	126452482	127549999	cn={'1': {'A': 1, 'B': 1}}
10	127550000	127649999	cn={'1': {'A': 1, 'B': 1}}
10	127650000	127774999	cn={'1': {'A': 1, 'B': 1}}
10	127775000	127849999	cn={'1': {'A': 1, 'B': 1}}
10	127850000	127899999	cn={'1': {'A': 1, 'B': 1}}
10	127900000	127949999	cn={'1': {'A': 1, 'B': 1}}
10	127950000	129549999	cn={'1': {'A': 1, 'B': 1}}
10	129550000	129599999	cn={'1': {'A': 1, 'B': 1}}
10	129600000	134299999	cn={'1': {'A': 1, 'B': 1}}
10	134300000	134349999	cn={'1': {'A': 1, 'B': 1}}
10	134350000	134949999	cn={'1': {'A': 1, 'B': 1}}
10	134950000	134999999	cn={'1': {'A': 1, 'B': 1}}
10	135000000	135499999	cn={'1': {'A': 1, 'B': 1}}
10	135500000	135534746	cn={'1': {'A': 1, 'B': 1}}
11	100000	8325938	cn={'1': {'A': 0, 'B': 1}}
11	8325939	8349999	cn={'1': {'A': 1, 'B': 1}}
11	8350000	14114707	cn={'1': {'A': 1, 'B': 1}}
11	14114708	20599999	cn={'1': {'A': 1, 'B': 1}}
11	20600000	20610030	cn={'1': {'A': 1, 'B': 1}}
11	20610031	20980452	cn={'1': {'A': 2, 'B': 1}}
11	20980453	20999999	cn={'1': {'A': 1, 'B': 1}}
11	21000000	21899999	cn={'1': {'A': 1, 'B': 1}}
11	21900000	21924312	cn={'1': {'A': 1, 'B': 1}}
11	21924313	24211703	cn={'1': {'A': 0, 'B': 1}}
11	24211704	24249999	cn={'1': {'A': 1, 'B': 1}}
11	24250000	37234965	cn={'1': {'A': 1, 'B': 1}}
11	37234966	37235340	cn={'1': {'A': 0, 'B': 1}}
11	37235341	41249999	cn={'1': {'A': 1, 'B': 1}}
11	41250000	41299999	cn={'1': {'A': 1, 'B': 1}}
11	41300000	45899999	cn={'1': {'A': 1, 'B': 1}}
11	45900000	45949999	cn={'1': {'A': 1, 'B': 1}}
11	45950000	48699999	cn={'1': {'A': 1, 'B': 1}}
11	48700000	48949999	cn={'1': {'A': 1, 'B': 1}}
11	48950000	56699999	cn={'1': {'A': 1, 'B': 1}}
11	56700000	56726280	cn={'1': {'A': 1, 'B': 1}}
11	56726281	59583469	cn={'1': {'A': 0, 'B': 1}}
11	59583470	59599999	cn={'1': {'A': 1, 'B': 1}}
11	59600000	61859823	cn={'1': {'A': 1, 'B': 1}}
11	61859824	61865557	cn={'1': {'A': 1, 'B': 1}}
11	61865558	63899999	cn={'1': {'A': 1, 'B': 1}}
11	63900000	63949999	cn={'1': {'A': 1, 'B': 1}}
11	63950000	64099999	cn={'1': {'A': 1, 'B': 1}}
11	64100000	64149999	cn={'1': {'A': 1, 'B': 1}}
11	64150000	65008067	cn={'1': {'A': 1, 'B': 1}}
11	65008068	65008538	cn={'1': {'A': 1, 'B': 0}}
11	65008539	73449999	cn={'1': {'A': 1, 'B': 1}}
11	73450000	73499999	cn={'1': {'A': 1, 'B': 1}}
11	73500000	76349999	cn={'1': {'A': 1, 'B': 1}}
11	76350000	76399999	cn={'1': {'A': 1, 'B': 1}}
11	76400000	81399999	cn={'1': {'A': 1, 'B': 1}}
11	81400000	81449999	cn={'1': {'A': 1, 'B': 1}}
11	81450000	82999999	cn={'1': {'A': 1, 'B': 1}}
11	83000000	83049999	cn={'1': {'A': 1, 'B': 1}}
11	83050000	87565782	cn={'1': {'A': 1, 'B': 1}}
11	87565783	89549999	cn={'1': {'A': 1, 'B': 1}}
11	89550000	89599999	cn={'1': {'A': 1, 'B': 1}}
11	89600000	91099999	cn={'1': {'A': 1, 'B': 1}}
11	91100000	91149999	cn={'1': {'A': 1, 'B': 1}}
11	91150000	95199999	cn={'1': {'A': 1, 'B': 1}}
11	95200000	95249999	cn={'1': {'A': 1, 'B': 1}}
11	95250000	101249999	cn={'1': {'A': 1, 'B': 1}}
11	101250000	101299999	cn={'1': {'A': 1, 'B': 1}}
11	101300000	101499999	cn={'1': {'A': 1, 'B': 1}}
11	101500000	101549999	cn={'1': {'A': 1, 'B': 1}}
11	101550000	111999999	cn={'1': {'A': 1, 'B': 1}}
11	112000000	112049999	cn={'1': {'A': 1, 'B': 1}}
11	112050000	113547931	cn={'1': {'A': 1, 'B': 1}}
11	113547932	113549999	cn={'1': {'A': 0, 'B': 1}}
11	113550000	113849999	cn={'1': {'A': 0, 'B': 1}}
11	113850000	113867572	cn={'1': {'A': 0, 'B': 1}}
11	113867573	114399999	cn={'1': {'A': 1, 'B': 1}}
11	114400000	114449999	cn={'1': {'A': 1, 'B': 1}}
11	114450000	123949999	cn={'1': {'A': 1, 'B': 1}}
11	123950000	124024999	cn={'1': {'A': 1, 'B': 1}}
11	124025000	124124999	cn={'1': {'A': 1, 'B': 1}}
11	124125000	124199999	cn={'1': {'A': 1, 'B': 1}}
11	124200000	124274999	cn={'1': {'A': 1, 'B': 1}}
11	124275000	124699999	cn={'1': {'A': 1, 'B': 1}}
11	124700000	124824999	cn={'1': {'A': 1, 'B': 1}}
11	124825000	132866328	cn={'1': {'A': 1, 'B': 1}}
11	132866329	132868179	cn={'1': {'A': 0, 'B': 1}}
11	132868180	134499999	cn={'1': {'A': 1, 'B': 1}}
11	134500000	134549999	cn={'1': {'A': 1, 'B': 1}}
11	134550000	134699999	cn={'1': {'A': 1, 'B': 1}}
11	134700000	134949999	cn={'1': {'A': 1, 'B': 1}}
12	50000	99999	cn={'1': {'A': 1, 'B': 1}}
12	100000	149999	cn={'1': {'A': 1, 'B': 1}}
12	150000	199999	cn={'1': {'A': 1, 'B': 1}}
12	200000	4885563	cn={'1': {'A': 1, 'B': 1}}
12	4885564	4886663	cn={'1': {'A': 1, 'B': 0}}
12	4886664	18025894	cn={'1': {'A': 1, 'B': 1}}
12	18025895	18026072	cn={'1': {'A': 1, 'B': 1}}
12	18026073	18026549	cn={'1': {'A': 1, 'B': 0}}
12	18026550	18027191	cn={'1': {'A': 1, 'B': 1}}
12	18027192	19449999	cn={'1': {'A': 1, 'B': 1}}
12	19450000	19499999	cn={'1': {'A': 1, 'B': 1}}
12	19500000	25599999	cn={'1': {'A': 1, 'B': 1}}
12	25600000	25649999	cn={'1': {'A': 1, 'B': 1}}
12	25650000	38049999	cn={'1': {'A': 1, 'B': 1}}
12	38050000	38099999	cn={'1': {'A': 1, 'B': 1}}
12	38100000	41049999	cn={'1': {'A': 1, 'B': 1}}
12	41050000	41075561	cn={'1': {'A': 1, 'B': 1}}
12	41075562	41179763	cn={'1': {'A': 1, 'B': 0}}
12	41179764	41199999	cn={'1': {'A': 1, 'B': 1}}
12	41200000	43199999	cn={'1': {'A': 1, 'B': 1}}
12	43200000	43249999	cn={'1': {'A': 1, 'B': 1}}
12	43250000	44599999	cn={'1': {'A': 1, 'B': 1}}
12	44600000	44649999	cn={'1': {'A': 1, 'B': 1}}
12	44650000	46450440	cn={'1': {'A': 1, 'B': 1}}
12	46450441	46451582	cn={'1': {'A': 0, 'B': 1}}
12	46451583	53249999	cn={'1': {'A': 1, 'B': 1}}
12	53250000	53299999	cn={'1': {'A': 1, 'B': 1}}
12	53300000	53374999	cn={'1': {'A': 1, 'B': 1}}
12	53375000	53749999	cn={'1': {'A': 1, 'B': 1}}
12	53750000	53799999	cn={'1': {'A': 1, 'B': 1}}
12	53800000	54599999	cn={'1': {'A': 1, 'B': 1}}
12	54600000	54699999	cn={'1': {'A': 1, 'B': 1}}
12	54700000	56349999	cn={'1': {'A': 1, 'B': 1}}
12	56350000	56399999	cn={'1': {'A': 1, 'B': 1}}
12	56400000	56993551	cn={'1': {'A': 1, 'B': 1}}
12	56993552	56993735	cn={'1': {'A': 0, 'B': 1}}
12	56993736	57749999	cn={'1': {'A': 1, 'B': 1}}
12	57750000	57799999	cn={'1': {'A': 1, 'B': 1}}
12	57800000	57974999	cn={'1': {'A': 1, 'B': 1}}
12	57975000	57992620	cn={'1': {'A': 1, 'B': 1}}
12	57992621	62730527	cn={'1': {'A': 2, 'B': 1}}
12	62730528	62756111	cn={'1': {'A': 2, 'B': 1}}
12	62756112	64717443	cn={'1': {'A': 2, 'B': 1}}
12	64717444	69428943	cn={'1': {'A': 2, 'B': 1}}
12	69428944	69434944	cn={'1': {'A': 2, 'B': 1}}
12	69434945	79405888	cn={'1': {'A': 2, 'B': 1}}
12	79405889	79406511	cn={'1': {'A': 2, 'B': 0}}
12	79406512	80149999	cn={'1': {'A': 2, 'B': 1}}
12	80150000	80199999	cn={'1': {'A': 2, 'B': 1}}
12	80200000	93477918	cn={'1': {'A': 2, 'B': 1}}
12	93477919	93480399	cn={'1': {'A': 1, 'B': 1}}
12	93480400	106829472	cn={'1': {'A': 2, 'B': 1}}
12	106829473	106830700	cn={'1': {'A': 2, 'B': 0}}
12	106830701	107652860	cn={'1': {'A': 2, 'B': 1}}
12	107652861	121099999	cn={'1': {'A': 2, 'B': 1}}
12	121100000	121118717	cn={'1': {'A': 2, 'B': 1}}
12	121118718	121649999	cn={'1': {'A': 2, 'B': 1}}
12	121650000	121699999	cn={'1': {'A': 2, 'B': 1}}
12	121700000	121849999	cn={'1': {'A': 2, 'B': 1}}
12	121850000	121999999	cn={'1': {'A': 2, 'B': 1}}
12	122000000	122099999	cn={'1': {'A': 2, 'B': 1}}
12	122100000	122199999	cn={'1': {'A': 2, 'B': 1}}
12	122200000	122749999	cn={'1': {'A': 2, 'B': 1}}
12	122750000	122874999	cn={'1': {'A': 2, 'B': 1}}
12	122875000	122949999	cn={'1': {'A': 2, 'B': 1}}
12	122950000	123099999	cn={'1': {'A': 2, 'B': 1}}
12	123100000	123131688	cn={'1': {'A': 2, 'B': 1}}
12	123131689	123132037	cn={'1': {'A': 1, 'B': 1}}
12	123132038	123399999	cn={'1': {'A': 2, 'B': 1}}
12	123400000	123449999	cn={'1': {'A': 2, 'B': 1}}
12	123450000	123549999	cn={'1': {'A': 2, 'B': 1}}
12	123550000	123649999	cn={'1': {'A': 2, 'B': 1}}
12	123650000	127299999	cn={'1': {'A': 2, 'B': 1}}
12	127300000	127349999	cn={'1': {'A': 2, 'B': 1}}
12	127350000	129849999	cn={'1': {'A': 2, 'B': 1}}
12	129850000	129949999	cn={'1': {'A': 2, 'B': 1}}
12	129950000	132399999	cn={'1': {'A': 2, 'B': 1}}
12	132400000	132649999	cn={'1': {'A': 2, 'B': 1}}
12	132650000	133049999	cn={'1': {'A': 2, 'B': 1}}
12	133050000	133099999	cn={'1': {'A': 2, 'B': 1}}
12	133100000	133399999	cn={'1': {'A': 2, 'B': 1}}
12	133400000	133574999	cn={'1': {'A': 2, 'B': 1}}
12	133575000	133799999	cn={'1': {'A': 2, 'B': 1}}
12	133800000	133849999	cn={'1': {'A': 2, 'B': 1}}
13	19000000	19349999	cn={'1': {'A': 1, 'B': 1}}
13	19350000	19399999	cn={'1': {'A': 1, 'B': 1}}
13	19400000	19949999	cn={'1': {'A': 1, 'B': 1}}
13	19950000	19999999	cn={'1': {'A': 1, 'B': 1}}
13	20000000	23370016	cn={'1': {'A': 1, 'B': 1}}
13	23370017	23370817	cn={'1': {'A': 0, 'B': 1}}
13	23370818	28316615	cn={'1': {'A': 1, 'B': 1}}
13	28316616	28317692	cn={'1': {'A': 1, 'B': 0}}
13	28317693	28399999	cn={'1': {'A': 1, 'B': 1}}
13	28400000	28410879	cn={'1': {'A': 1, 'B': 1}}
13	28410880	32106354	cn={'1': {'A': 0, 'B': 1}}
13	32106355	32114944	cn={'1': {'A': 0, 'B': 1}}
13	32114945	32949999	cn={'1': {'A': 0, 'B': 1}}
13	32950000	32951742	cn={'1': {'A': 0, 'B': 1}}
13	32951743	32953794	cn={'1': {'A': 0, 'B': 1}}
13	32953795	32954505	cn={'1': {'A': 0, 'B': 1}}
13	32954506	32955003	cn={'1': {'A': 0, 'B': 1}}
13	32955004	32955792	cn={'1': {'A': 0, 'B': 1}}
13	32955793	33849999	cn={'1': {'A': 0, 'B': 0}}
13	33850000	33875395	cn={'1': {'A': 0, 'B': 0}}
13	33875396	33875894	cn={'1': {'A': 0, 'B': 1}}
13	33875895	33876802	cn={'1': {'A': 0, 'B': 0}}
13	33876803	33877203	cn={'1': {'A': 0, 'B': 1}}
13	33877204	33882116	cn={'1': {'A': 0, 'B': 1}}
13	33882117	33882761	cn={'1': {'A': 0, 'B': 0}}
13	33882762	37309364	cn={'1': {'A': 0, 'B': 1}}
13	37309365	37311226	cn={'1': {'A': 0, 'B': 1}}
13	37311227	41862764	cn={'1': {'A': 0, 'B': 1}}
