chr	start	end	extra
1	21550000	21649999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	21650000	21749999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	21750000	22999999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	23000000	23099999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	23100000	23499999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	23500000	23599999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	23600000	24724999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	24725000	24899999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	24900000	25449999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	25450000	25499999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	25500000	27299999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	27300000	27349999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	27350000	27599999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	27600000	27649999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	27650000	27949999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	27950000	27999999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	28000000	28099999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	28100000	28149999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	28150000	30199999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	30200000	30249999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	30250000	31099999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	31100000	31149999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	31150000	31774999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	31775000	31849999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	31850000	31899999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	31900000	32049999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	32050000	32399999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	32400000	32449999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	32450000	32549999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	32550000	32599999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	32600000	33099999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	33100000	33149999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	33150000	41199999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	41200000	41249999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	41250000	41999999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	42000000	42049999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	42050000	42574999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	42575000	42649999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	42650000	46949999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	46950000	46999999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	47000000	47549999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	47550000	47649999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	47650000	52949999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	52950000	52999999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	53000000	53474999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	53475000	53549999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	53550000	54474999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	54475000	54549999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	54550000	55849999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	55850000	55899999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	55900000	59749999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	59750000	59799999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	59800000	65349999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	65350000	65399999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	65400000	80349999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	80350000	80449999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	80450000	80824999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	80825000	80885110	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	80885111	80899999	cn={'2': {'A': 0, 'B': 2}, '3': {'A': 0, 'B': 0}}
1	80900000	81149999	cn={'2': {'A': 0, 'B': 2}, '3': {'A': 0, 'B': 0}}
1	81150000	81199999	cn={'2': {'A': 0, 'B': 2}, '3': {'A': 0, 'B': 0}}
1	81200000	81849999	cn={'2': {'A': 0, 'B': 2}, '3': {'A': 0, 'B': 0}}
1	81850000	81899999	cn={'2': {'A': 0, 'B': 2}, '3': {'A': 0, 'B': 0}}
1	81900000	83799999	cn={'2': {'A': 0, 'B': 2}, '3': {'A': 0, 'B': 0}}
1	83800000	83849999	cn={'2': {'A': 0, 'B': 2}, '3': {'A': 0, 'B': 0}}
1	83850000	85949999	cn={'2': {'A': 0, 'B': 2}, '3': {'A': 0, 'B': 0}}
1	85950000	86049999	cn={'2': {'A': 0, 'B': 2}, '3': {'A': 0, 'B': 0}}
1	86050000	87199999	cn={'2': {'A': 0, 'B': 2}, '3': {'A': 0, 'B': 0}}
1	87200000	87249999	cn={'2': {'A': 0, 'B': 2}, '3': {'A': 0, 'B': 0}}
1	87250000	87299999	cn={'2': {'A': 0, 'B': 2}, '3': {'A': 0, 'B': 0}}
1	87300000	87346274	cn={'2': {'A': 0, 'B': 2}, '3': {'A': 0, 'B': 0}}
1	87346275	87349999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	87350000	87499999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	87500000	87549999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	87550000	90224999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	90225000	90299999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	90300000	90849999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	90850000	90899999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	90900000	90999999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	91000000	91149999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	91150000	91249999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	91250000	91299999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	91300000	91349999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	91350000	91449999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	91450000	91499999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	91500000	91949999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	91950000	92399999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	92400000	92449999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	92450000	93549999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	93550000	93599999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	93600000	93649999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	93650000	93824999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	93825000	94049999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	94050000	94099999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	94100000	94149999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	94150000	94249999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	94250000	95049999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	95050000	95149999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	95150000	95849999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	95850000	95974999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	95975000	98149999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	98150000	98199999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	98200000	98299999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	98300000	98349999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	98350000	99549999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	99550000	99599999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	99600000	100699999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	100700000	100749999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	100750000	102849999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	102850000	102899999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	102900000	102949999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	102950000	103049999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	103050000	103399999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	103400000	103449999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	103450000	105649999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	105650000	105849999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	105850000	108799999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	108800000	108849999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	108850000	109699999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	109700000	109749999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	109750000	112699999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	112700000	112749999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	112750000	113149999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	113150000	113199999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	113200000	116099999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	116100000	116149999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	116150000	119999999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	120000000	120099999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	120100000	120749999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	120750000	120799999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	120800000	120849999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	120850000	120999999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	121000000	121099999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	121100000	121299999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	121300000	131999999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	132000000	142699999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	142700000	142749999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	142750000	143049999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	143050000	143149999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	143150000	143249999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	143250000	143299999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	143300000	143349999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	143350000	143599999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	143600000	143824999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	143825000	143899999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	143900000	143949999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	143950000	143999999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	144000000	144049999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	144050000	144124999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	144125000	144249999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	144250000	144349999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	144350000	144424999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	144425000	144499999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	144500000	144849999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	144850000	144949999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	144950000	144999999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	145000000	145149999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	145150000	145249999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	145250000	145299999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	145300000	145449999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	145450000	145499999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	145500000	145749999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	145750000	145799999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	145800000	145874999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	145875000	145949999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	145950000	145999999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	146000000	146299999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	146300000	146399999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	146400000	146549999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	146550000	146599999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	146600000	146799999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	146800000	146849999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	146850000	147474999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	147475000	147649999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	147650000	147699999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	147700000	147849999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	147850000	147899999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	147900000	147949999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	147950000	147999999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	148000000	148099999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	148100000	148199999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	148200000	148549999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	148550000	148649999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	148650000	148699999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	148700000	148749999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	148750000	148799999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	148800000	148999999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	149000000	149049999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	149050000	149249999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	149250000	149299999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	149300000	149349999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	149350000	149549999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	149550000	149649999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	149650000	151974999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	151975000	152074999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	152075000	152149999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	152150000	152199999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	152200000	152249999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	152250000	152649999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	152650000	152849999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	152850000	152949999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	152950000	153174999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	153175000	153274999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	153275000	153649999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	153650000	153699999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	153700000	156199999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	156200000	156299999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	156300000	160499999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	160500000	160549999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	160550000	161999999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	162000000	162049999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	162050000	163649999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	163650000	163699999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	163700000	164699999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	164700000	164749999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	164750000	166099999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	166100000	166149999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	166150000	169199999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	169200000	169249999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	169250000	177099999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	177100000	177149999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	177150000	179949999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	179950000	179999999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	180000000	182799999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	182800000	182849999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	182850000	188099999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	188100000	188149999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
1	188150000	189499999	cn={'2': {'A': 2, 'B': 2}, '3': {'A': 2, 'B': 0}}
