chr	start	end	extra
12	105809506	133849999	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 2, 'B': 2}}
13	19000000	33259690	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 2, 'B': 2}}
13	33259691	33259897	cn={'1': {'A': 2, 'B': 0}, '2': {'A': 2, 'B': 0}}
13	33259898	39194547	cn={'1': {'A': 2, 'B': 0}, '2': {'A': 2, 'B': 0}}
13	39194548	39194906	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 2, 'B': 2}}
13	39194907	39210444	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 2, 'B': 2}}
13	39210445	39210898	cn={'1': {'A': 0, 'B': 2}, '2': {'A': 0, 'B': 2}}
13	39210899	39983871	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 2, 'B': 2}}
13	39983872	39984104	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 2, 'B': 2}}
13	39984105	76089180	cn={'1': {'A': 2, 'B': 0}, '2': {'A': 2, 'B': 0}}
13	76089181	76090294	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 2, 'B': 2}}
13	76090295	76093489	cn={'1': {'A': 2, 'B': 0}, '2': {'A': 2, 'B': 0}}
13	76093490	76093501	cn={'1': {'A': 2, 'B': 0}, '2': {'A': 2, 'B': 0}}
13	76093502	76094859	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 2, 'B': 2}}
13	76094860	93046318	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 2, 'B': 2}}
13	93046319	93046525	cn={'1': {'A': 2, 'B': 0}, '2': {'A': 2, 'B': 0}}
13	93046526	93051980	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 2, 'B': 2}}
13	93051981	93053347	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 2, 'B': 2}}
13	93053348	97813873	cn={'1': {'A': 0, 'B': 2}, '2': {'A': 0, 'B': 2}}
13	97813874	97814107	cn={'1': {'A': 0, 'B': 2}, '2': {'A': 0, 'B': 2}}
13	97814108	97815754	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 2, 'B': 2}}
13	97815755	97816262	cn={'1': {'A': 0, 'B': 2}, '2': {'A': 0, 'B': 2}}
13	97816263	112992297	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 2, 'B': 2}}
13	112992298	112997632	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 1, 'B': 2}}
13	112997633	115149999	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 2, 'B': 2}}
14	19000000	20383233	cn={'1': {'A': 2, 'B': 3}, '2': {'A': 2, 'B': 2}}
14	20383234	23403920	cn={'1': {'A': 2, 'B': 3}, '2': {'A': 2, 'B': 2}}
14	23403921	47434069	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 2, 'B': 2}}
14	47434070	47434445	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 2, 'B': 1}}
14	47434446	99454413	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 2, 'B': 2}}
14	99454414	107299999	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 3, 'B': 2}}
15	20000000	102531391	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 2, 'B': 2}}
16	50000	63350216	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 2, 'B': 2}}
16	63350217	63351899	cn={'1': {'A': 1, 'B': 2}, '2': {'A': 2, 'B': 2}}
16	63351900	63485136	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 2, 'B': 2}}
16	63485137	63485201	cn={'1': {'A': 2, 'B': 3}, '2': {'A': 2, 'B': 2}}
16	63485202	63485256	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 2, 'B': 2}}
16	63485257	63485400	cn={'1': {'A': 3, 'B': 2}, '2': {'A': 2, 'B': 2}}
16	63485401	63495296	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 2, 'B': 2}}
16	63495297	63496470	cn={'1': {'A': 2, 'B': 1}, '2': {'A': 2, 'B': 2}}
16	63496471	77622495	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 2, 'B': 2}}
16	77622496	77622823	cn={'1': {'A': 1, 'B': 2}, '2': {'A': 2, 'B': 2}}
16	77622824	90299999	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 2, 'B': 2}}
17	0	215822	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 2, 'B': 2}}
17	215823	216078	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 1, 'B': 2}}
17	216079	5505004	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 2, 'B': 2}}
17	5505005	5505272	cn={'1': {'A': 4, 'B': 2}, '2': {'A': 4, 'B': 2}}
17	5505273	5521624	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 2, 'B': 2}}
17	5521625	5521849	cn={'1': {'A': 0, 'B': 2}, '2': {'A': 0, 'B': 2}}
17	5521850	6770030	cn={'1': {'A': 0, 'B': 2}, '2': {'A': 0, 'B': 2}}
17	6770031	6770451	cn={'1': {'A': 0, 'B': 1}, '2': {'A': 0, 'B': 2}}
17	6770452	17128182	cn={'1': {'A': 0, 'B': 2}, '2': {'A': 0, 'B': 2}}
17	17128183	17128300	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 2, 'B': 2}}
17	17128301	18782723	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 2, 'B': 2}}
17	18782724	18782782	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 2, 'B': 2}}
17	18782783	20706371	cn={'1': {'A': 0, 'B': 2}, '2': {'A': 0, 'B': 2}}
17	20706372	20706684	cn={'1': {'A': 0, 'B': 2}, '2': {'A': 0, 'B': 1}}
17	20706685	20902034	cn={'1': {'A': 0, 'B': 2}, '2': {'A': 0, 'B': 2}}
17	20902035	20902960	cn={'1': {'A': 0, 'B': 2}, '2': {'A': 0, 'B': 2}}
17	20902961	47658702	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 2, 'B': 2}}
17	47658703	47658855	cn={'1': {'A': 4, 'B': 2}, '2': {'A': 4, 'B': 2}}
17	47658856	47791579	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 2, 'B': 2}}
17	47791580	47791753	cn={'1': {'A': 0, 'B': 2}, '2': {'A': 0, 'B': 2}}
17	47791754	81195209	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 2, 'B': 2}}
18	0	828658	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 4, 'B': 2}}
18	828659	1541066	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 3, 'B': 2}}
18	1541067	78049999	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 2, 'B': 2}}
19	50000	59128982	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 2, 'B': 2}}
2	10000	136269802	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 2, 'B': 2}}
2	136269803	136271051	cn={'1': {'A': 1, 'B': 2}, '2': {'A': 2, 'B': 2}}
2	136271052	171624714	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 2, 'B': 2}}
2	171624715	171626478	cn={'1': {'A': 1, 'B': 2}, '2': {'A': 2, 'B': 2}}
2	171626479	171634535	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 2, 'B': 2}}
2	171634536	171639108	cn={'1': {'A': 1, 'B': 2}, '2': {'A': 2, 'B': 2}}
2	171639109	211637062	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 2, 'B': 2}}
2	211637063	211637504	cn={'1': {'A': 2, 'B': 3}, '2': {'A': 2, 'B': 4}}
2	211637505	212315116	cn={'1': {'A': 2, 'B': 3}, '2': {'A': 2, 'B': 4}}
2	212315117	212318467	cn={'1': {'A': 2, 'B': 3}, '2': {'A': 2, 'B': 4}}
2	212318468	230712790	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 2, 'B': 2}}
2	230712791	243199372	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 2, 'B': 3}}
20	50000	27867349	cn={'1': {'A': 2, 'B': 4}, '2': {'A': 2, 'B': 4}}
20	27867350	62999999	cn={'1': {'A': 2, 'B': 4}, '2': {'A': 2, 'B': 4}}
21	9400000	14503891	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 2, 'B': 2}}
21	14503892	39845485	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 2, 'B': 2}}
21	39845486	39845601	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 2, 'B': 2}}
21	39845602	42870570	cn={'1': {'A': 2, 'B': 0}, '2': {'A': 2, 'B': 0}}
21	42870571	42872693	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 2, 'B': 2}}
21	42872694	48129894	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 2, 'B': 2}}
22	16050000	29679413	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 2, 'B': 3}}
22	29679414	46690140	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 2, 'B': 2}}
22	46690141	46690554	cn={'1': {'A': 2, 'B': 1}, '2': {'A': 2, 'B': 2}}
22	46690555	51249999	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 2, 'B': 2}}
3	50000	7098985	cn={'1': {'A': 4, 'B': 2}, '2': {'A': 4, 'B': 2}}
3	7098986	7099334	cn={'1': {'A': 4, 'B': 2}, '2': {'A': 4, 'B': 1}}
3	7099335	9349020	cn={'1': {'A': 4, 'B': 2}, '2': {'A': 4, 'B': 2}}
3	9349021	9349264	cn={'1': {'A': 4, 'B': 2}, '2': {'A': 3, 'B': 2}}
3	9349265	12490073	cn={'1': {'A': 4, 'B': 2}, '2': {'A': 3, 'B': 2}}
3	12490074	12563558	cn={'1': {'A': 4, 'B': 2}, '2': {'A': 3, 'B': 2}}
3	12563559	28446469	cn={'1': {'A': 4, 'B': 2}, '2': {'A': 4, 'B': 2}}
3	28446470	28446623	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 1, 'B': 2}}
3	28446624	31218319	cn={'1': {'A': 4, 'B': 2}, '2': {'A': 3, 'B': 2}}
3	31218320	31219080	cn={'1': {'A': 0, 'B': 2}, '2': {'A': 0, 'B': 2}}
3	31219081	32369932	cn={'1': {'A': 0, 'B': 2}, '2': {'A': 0, 'B': 2}}
3	32369933	32383359	cn={'1': {'A': 0, 'B': 2}, '2': {'A': 0, 'B': 2}}
3	32383360	33296554	cn={'1': {'A': 4, 'B': 2}, '2': {'A': 4, 'B': 2}}
3	33296555	33296923	cn={'1': {'A': 4, 'B': 2}, '2': {'A': 4, 'B': 1}}
3	33296924	39856956	cn={'1': {'A': 4, 'B': 2}, '2': {'A': 4, 'B': 2}}
3	39856957	42004097	cn={'1': {'A': 5, 'B': 2}, '2': {'A': 4, 'B': 2}}
3	42004098	42073979	cn={'1': {'A': 5, 'B': 2}, '2': {'A': 5, 'B': 2}}
3	42073980	42074176	cn={'1': {'A': 1, 'B': 2}, '2': {'A': 2, 'B': 2}}
3	42074177	45266254	cn={'1': {'A': 3, 'B': 2}, '2': {'A': 3, 'B': 2}}
3	45266255	45270993	cn={'1': {'A': 0, 'B': 2}, '2': {'A': 0, 'B': 2}}
3	45270994	48799833	cn={'1': {'A': 0, 'B': 2}, '2': {'A': 0, 'B': 2}}
3	48799834	48811104	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 2, 'B': 2}}
3	48811105	48811438	cn={'1': {'A': 2, 'B': 0}, '2': {'A': 2, 'B': 0}}
3	48811439	49557706	cn={'1': {'A': 2, 'B': 3}, '2': {'A': 2, 'B': 3}}
3	49557707	51363511	cn={'1': {'A': 2, 'B': 3}, '2': {'A': 1, 'B': 3}}
3	51363512	51365912	cn={'1': {'A': 2, 'B': 3}, '2': {'A': 2, 'B': 3}}
3	51365913	58314703	cn={'1': {'A': 2, 'B': 3}, '2': {'A': 2, 'B': 3}}
3	58314704	68694997	cn={'1': {'A': 2, 'B': 3}, '2': {'A': 2, 'B': 4}}
3	68694998	69245682	cn={'1': {'A': 2, 'B': 4}, '2': {'A': 2, 'B': 4}}
3	69245683	69245718	cn={'1': {'A': 2, 'B': 4}, '2': {'A': 2, 'B': 4}}
3	69245719	69245839	cn={'1': {'A': 2, 'B': 4}, '2': {'A': 2, 'B': 4}}
3	69245840	70124311	cn={'1': {'A': 2, 'B': 0}, '2': {'A': 2, 'B': 1}}
3	70124312	70125048	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 2, 'B': 3}}
3	70125049	71281425	cn={'1': {'A': 2, 'B': 0}, '2': {'A': 2, 'B': 1}}
3	71281426	71300817	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 2, 'B': 2}}
3	71300818	71670471	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 2, 'B': 2}}
3	71670472	71672337	cn={'1': {'A': 0, 'B': 2}, '2': {'A': 0, 'B': 2}}
3	71672338	72591119	cn={'1': {'A': 0, 'B': 2}, '2': {'A': 0, 'B': 2}}
3	72591120	72604840	cn={'1': {'A': 0, 'B': 2}, '2': {'A': 0, 'B': 2}}
3	72604841	131499737	cn={'1': {'A': 4, 'B': 2}, '2': {'A': 4, 'B': 2}}
3	131499738	131503357	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 1, 'B': 2}}
3	131503358	131906038	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 1, 'B': 2}}
3	131906039	131906257	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 1, 'B': 2}}
3	131906258	152950445	cn={'1': {'A': 4, 'B': 2}, '2': {'A': 4, 'B': 2}}
3	152950446	152950664	cn={'1': {'A': 0, 'B': 2}, '2': {'A': 1, 'B': 2}}
3	152950665	153775234	cn={'1': {'A': 4, 'B': 2}, '2': {'A': 4, 'B': 2}}
3	153775235	153775568	cn={'1': {'A': 4, 'B': 2}, '2': {'A': 4, 'B': 2}}
3	153775569	154439229	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 2, 'B': 2}}
3	154439230	154439972	cn={'1': {'A': 4, 'B': 2}, '2': {'A': 4, 'B': 2}}
3	154439973	197962429	cn={'1': {'A': 4, 'B': 2}, '2': {'A': 4, 'B': 2}}
4	0	20634774	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 2, 'B': 2}}
4	20634775	44576671	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 3, 'B': 2}}
4	44576672	79867678	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 2, 'B': 2}}
4	79867679	79868482	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 2, 'B': 2}}
4	79868483	102178210	cn={'1': {'A': 0, 'B': 2}, '2': {'A': 0, 'B': 2}}
4	102178211	102178475	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 2, 'B': 2}}
4	102178476	191049999	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 2, 'B': 2}}
5	0	32606478	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 2, 'B': 3}}
5	32606479	32606883	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 2, 'B': 2}}
5	32606884	34900582	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 2, 'B': 3}}
5	34900583	34911404	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 2, 'B': 2}}
5	34911405	35209523	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 3, 'B': 2}}
5	35209524	35209694	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 2, 'B': 2}}
5	35209695	83413147	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 2, 'B': 3}}
5	83413148	162435371	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 2, 'B': 2}}
5	162435372	162435686	cn={'1': {'A': 1, 'B': 2}, '2': {'A': 2, 'B': 2}}
5	162435687	168671206	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 2, 'B': 2}}
5	168671207	168673274	cn={'1': {'A': 2, 'B': 1}, '2': {'A': 2, 'B': 2}}
5	168673275	180905259	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 2, 'B': 2}}
6	60000	12617335	cn={'1': {'A': 2, 'B': 3}, '2': {'A': 2, 'B': 4}}
6	12617336	12617767	cn={'1': {'A': 2, 'B': 3}, '2': {'A': 2, 'B': 3}}
6	12617768	32589258	cn={'1': {'A': 2, 'B': 3}, '2': {'A': 2, 'B': 4}}
6	32589259	32635464	cn={'1': {'A': 2, 'B': 3}, '2': {'A': 2, 'B': 4}}
6	32635465	57748555	cn={'1': {'A': 2, 'B': 3}, '2': {'A': 2, 'B': 4}}
6	57748556	65404327	cn={'1': {'A': 2, 'B': 3}, '2': {'A': 2, 'B': 4}}
6	65404328	65404591	cn={'1': {'A': 2, 'B': 4}, '2': {'A': 2, 'B': 4}}
6	65404592	65409444	cn={'1': {'A': 1, 'B': 4}, '2': {'A': 0, 'B': 4}}
6	65409445	65917951	cn={'1': {'A': 2, 'B': 4}, '2': {'A': 3, 'B': 4}}
6	65917952	171099999	cn={'1': {'A': 1, 'B': 4}, '2': {'A': 1, 'B': 4}}
7	0	1530848	cn={'1': {'A': 5, 'B': 4}, '2': {'A': 6, 'B': 4}}
7	1530849	1807819	cn={'1': {'A': 4, 'B': 4}, '2': {'A': 5, 'B': 4}}
7	1807820	1982322	cn={'1': {'A': 5, 'B': 4}, '2': {'A': 6, 'B': 4}}
7	1982323	2263883	cn={'1': {'A': 5, 'B': 4}, '2': {'A': 5, 'B': 4}}
7	2263884	2575549	cn={'1': {'A': 4, 'B': 4}, '2': {'A': 4, 'B': 4}}
7	2575550	6370355	cn={'1': {'A': 4, 'B': 4}, '2': {'A': 4, 'B': 4}}
7	6370356	6370877	cn={'1': {'A': 4, 'B': 4}, '2': {'A': 4, 'B': 4}}
7	6370878	7455598	cn={'1': {'A': 3, 'B': 4}, '2': {'A': 3, 'B': 4}}
7	7455599	7456300	cn={'1': {'A': 4, 'B': 4}, '2': {'A': 3, 'B': 4}}
7	7456301	7461866	cn={'1': {'A': 4, 'B': 4}, '2': {'A': 2, 'B': 4}}
7	7461867	32666002	cn={'1': {'A': 4, 'B': 3}, '2': {'A': 2, 'B': 4}}
7	32666003	32974766	cn={'1': {'A': 3, 'B': 3}, '2': {'A': 2, 'B': 4}}
7	32974767	39597482	cn={'1': {'A': 2, 'B': 3}, '2': {'A': 2, 'B': 4}}
7	39597483	39597638	cn={'1': {'A': 2, 'B': 3}, '2': {'A': 2, 'B': 3}}
7	39597639	122390037	cn={'1': {'A': 2, 'B': 3}, '2': {'A': 2, 'B': 4}}
7	122390038	122399360	cn={'1': {'A': 3, 'B': 3}, '2': {'A': 3, 'B': 4}}
7	122399361	124963139	cn={'1': {'A': 3, 'B': 3}, '2': {'A': 3, 'B': 4}}
7	124963140	124964556	cn={'1': {'A': 2, 'B': 3}, '2': {'A': 2, 'B': 4}}
7	124964557	151172412	cn={'1': {'A': 2, 'B': 3}, '2': {'A': 2, 'B': 4}}
7	151172413	151178868	cn={'1': {'A': 2, 'B': 3}, '2': {'A': 2, 'B': 3}}
7	151178869	156183799	cn={'1': {'A': 2, 'B': 3}, '2': {'A': 2, 'B': 3}}
7	156183800	156185500	cn={'1': {'A': 2, 'B': 3}, '2': {'A': 2, 'B': 3}}
7	156185501	159138662	cn={'1': {'A': 2, 'B': 3}, '2': {'A': 2, 'B': 4}}
8	0	1602289	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 2}}
8	1602290	8880633	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 1}}
8	8880634	8880702	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 2}}
8	8880703	8880873	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 1}}
8	8880874	13851499	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 1}}
8	13851500	15387290	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 1}}
8	15387291	15387593	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 0}}
8	15387594	38770234	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 1}}
8	38770235	39048725	cn={'1': {'A': 1, 'B': 2}, '2': {'A': 1, 'B': 4}}
8	39048726	41650805	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 2}}
8	41650806	41651598	cn={'1': {'A': 2, 'B': 1}, '2': {'A': 4, 'B': 2}}
8	41651599	41656805	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 2}}
8	41656806	42527310	cn={'1': {'A': 1, 'B': 2}, '2': {'A': 1, 'B': 2}}
8	42527311	48713957	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 3, 'B': 2}}
8	48713958	48714116	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 3, 'B': 2}}
8	48714117	55488847	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 3, 'B': 2}}
8	55488848	128857028	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 2, 'B': 2}}
8	128857029	146349999	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 2, 'B': 3}}
9	0	2000978	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 2, 'B': 2}}
9	2000979	2001304	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 1, 'B': 2}}
9	2001305	2065644	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 2, 'B': 2}}
9	2065645	12790186	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 2, 'B': 2}}
9	12790187	13655411	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 2, 'B': 2}}
9	13655412	13655743	cn={'1': {'A': 2, 'B': 1}, '2': {'A': 2, 'B': 2}}
9	13655744	25057599	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 2, 'B': 2}}
9	25057600	29431440	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 1, 'B': 2}}
9	29431441	29431597	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 0, 'B': 2}}
9	29431598	79836447	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 2, 'B': 2}}
9	79836448	81223979	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 2, 'B': 2}}
9	81223980	81224704	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 1, 'B': 2}}
9	81224705	141153430	cn={'1': {'A': 2, 'B': 2}, '2': {'A': 2, 'B': 2}}
X	60000	8991170	cn={'1': {'A': 0, 'B': 1}, '2': {'A': 0, 'B': 1}}
X	8991171	16742547	cn={'1': {'A': 0, 'B': 1}, '2': {'A': 0, 'B': 1}}
X	16742548	16742779	cn={'1': {'A': 0, 'B': 0}, '2': {'A': 0, 'B': 1}}
X	16742780	31511938	cn={'1': {'A': 0, 'B': 1}, '2': {'A': 0, 'B': 1}}
X	31511939	41203917	cn={'1': {'A': 0, 'B': 1}, '2': {'A': 0, 'B': 1}}
