chr	start	end	extra
10	31013393	32541169	cn={'1': {'A': 0, 'B': 1}}
10	32541170	32541556	cn={'1': {'A': 0, 'B': 1}}
10	32541557	57101092	cn={'1': {'A': 2, 'B': 1}}
10	57101093	80430678	cn={'1': {'A': 1, 'B': 1}}
10	80430679	80731940	cn={'1': {'A': 1, 'B': 2}}
10	80731941	89665250	cn={'1': {'A': 1, 'B': 1}}
10	89665251	89683283	cn={'1': {'A': 1, 'B': 0}}
10	89683284	89879435	cn={'1': {'A': 1, 'B': 0}}
10	89879436	89890233	cn={'1': {'A': 1, 'B': 0}}
10	89890234	97978772	cn={'1': {'A': 1, 'B': 1}}
10	97978773	97979001	cn={'1': {'A': 1, 'B': 0}}
10	97979002	100650598	cn={'1': {'A': 1, 'B': 0}}
10	100650599	100651900	cn={'1': {'A': 0, 'B': 0}}
10	100651901	100652363	cn={'1': {'A': 1, 'B': 0}}
10	100652364	100653790	cn={'1': {'A': 0, 'B': 0}}
10	100653791	100705284	cn={'1': {'A': 1, 'B': 0}}
10	100705285	100706932	cn={'1': {'A': 0, 'B': 0}}
10	100706933	100760401	cn={'1': {'A': 0, 'B': 0}}
10	100760402	100761411	cn={'1': {'A': 0, 'B': 0}}
10	100761412	100813108	cn={'1': {'A': 0, 'B': 1}}
10	100813109	100815802	cn={'1': {'A': 0, 'B': 0}}
10	100815803	101107403	cn={'1': {'A': 0, 'B': 1}}
10	101107404	101107463	cn={'1': {'A': 1, 'B': 1}}
10	101107464	102570089	cn={'1': {'A': 1, 'B': 1}}
10	102570090	102892613	cn={'1': {'A': 1, 'B': 2}}
10	102892614	111572124	cn={'1': {'A': 1, 'B': 1}}
10	111572125	121059708	cn={'1': {'A': 1, 'B': 2}}
10	121059709	121063436	cn={'1': {'A': 1, 'B': 1}}
10	121063437	122228189	cn={'1': {'A': 1, 'B': 2}}
10	122228190	135534746	cn={'1': {'A': 1, 'B': 2}}
11	60000	12427466	cn={'1': {'A': 0, 'B': 1}}
11	12427467	12427598	cn={'1': {'A': 0, 'B': 1}}
11	12427599	14837828	cn={'1': {'A': 1, 'B': 1}}
11	14837829	14840252	cn={'1': {'A': 2, 'B': 1}}
11	14840253	14982260	cn={'1': {'A': 2, 'B': 1}}
11	14982261	14989782	cn={'1': {'A': 1, 'B': 1}}
11	14989783	20779864	cn={'1': {'A': 1, 'B': 1}}
11	20779865	20885377	cn={'1': {'A': 2, 'B': 1}}
11	20885378	57082852	cn={'1': {'A': 1, 'B': 1}}
11	57082853	57903857	cn={'1': {'A': 2, 'B': 1}}
11	57903858	57969014	cn={'1': {'A': 2, 'B': 1}}
11	57969015	64693267	cn={'1': {'A': 1, 'B': 1}}
11	64693268	64851748	cn={'1': {'A': 2, 'B': 1}}
11	64851749	69999625	cn={'1': {'A': 1, 'B': 1}}
11	69999626	70144987	cn={'1': {'A': 1, 'B': 2}}
11	70144988	85919606	cn={'1': {'A': 1, 'B': 1}}
11	85919607	93160193	cn={'1': {'A': 2, 'B': 1}}
11	93160194	134949999	cn={'1': {'A': 1, 'B': 1}}
12	50000	54272088	cn={'1': {'A': 1, 'B': 1}}
12	54272089	54273970	cn={'1': {'A': 0, 'B': 1}}
12	54273971	65707732	cn={'1': {'A': 1, 'B': 1}}
12	65707733	84567906	cn={'1': {'A': 1, 'B': 1}}
12	84567907	84734007	cn={'1': {'A': 1, 'B': 2}}
12	84734008	84734379	cn={'1': {'A': 2, 'B': 2}}
12	84734380	84737608	cn={'1': {'A': 1, 'B': 2}}
12	84737609	84738461	cn={'1': {'A': 1, 'B': 3}}
12	84738462	84738694	cn={'1': {'A': 1, 'B': 2}}
12	84738695	132639222	cn={'1': {'A': 1, 'B': 1}}
12	132639223	132639229	cn={'1': {'A': 1, 'B': 1}}
12	132639230	133201718	cn={'1': {'A': 0, 'B': 1}}
12	133201719	133259976	cn={'1': {'A': 0, 'B': 1}}
12	133259977	133849999	cn={'1': {'A': 1, 'B': 1}}
13	19000000	38858255	cn={'1': {'A': 1, 'B': 1}}
13	38858256	50712422	cn={'1': {'A': 1, 'B': 1}}
13	50712423	50713400	cn={'1': {'A': 2, 'B': 1}}
13	50713401	51008441	cn={'1': {'A': 2, 'B': 1}}
13	51008442	51024303	cn={'1': {'A': 1, 'B': 1}}
13	51024304	52553193	cn={'1': {'A': 1, 'B': 1}}
13	52553194	52628639	cn={'1': {'A': 2, 'B': 1}}
13	52628640	94450838	cn={'1': {'A': 1, 'B': 1}}
13	94450839	94480121	cn={'1': {'A': 1, 'B': 0}}
13	94480122	115109877	cn={'1': {'A': 1, 'B': 1}}
14	19000000	28214967	cn={'1': {'A': 1, 'B': 1}}
14	28214968	28392264	cn={'1': {'A': 1, 'B': 2}}
14	28392265	56487998	cn={'1': {'A': 1, 'B': 1}}
14	56487999	56639494	cn={'1': {'A': 1, 'B': 2}}
14	56639495	66535481	cn={'1': {'A': 1, 'B': 1}}
14	66535482	66538163	cn={'1': {'A': 1, 'B': 0}}
14	66538164	67897915	cn={'1': {'A': 1, 'B': 1}}
14	67897916	67905550	cn={'1': {'A': 1, 'B': 1}}
14	67905551	68782939	cn={'1': {'A': 2, 'B': 1}}
14	68782940	68783279	cn={'1': {'A': 2, 'B': 1}}
14	68783280	79065545	cn={'1': {'A': 1, 'B': 1}}
14	79065546	79103178	cn={'1': {'A': 1, 'B': 2}}
14	79103179	79109386	cn={'1': {'A': 1, 'B': 1}}
14	79109387	79166274	cn={'1': {'A': 1, 'B': 2}}
14	79166275	88659195	cn={'1': {'A': 1, 'B': 1}}
14	88659196	88660178	cn={'1': {'A': 1, 'B': 2}}
14	88660179	89119566	cn={'1': {'A': 1, 'B': 2}}
14	89119567	89119778	cn={'1': {'A': 1, 'B': 2}}
14	89119779	107299999	cn={'1': {'A': 1, 'B': 1}}
15	20000000	24379500	cn={'1': {'A': 1, 'B': 1}}
15	24379501	24437281	cn={'1': {'A': 1, 'B': 1}}
15	24437282	38096233	cn={'1': {'A': 1, 'B': 1}}
15	38096234	38098445	cn={'1': {'A': 1, 'B': 1}}
15	38098446	38292610	cn={'1': {'A': 2, 'B': 1}}
15	38292611	38300397	cn={'1': {'A': 1, 'B': 1}}
15	38300398	68122549	cn={'1': {'A': 1, 'B': 1}}
15	68122550	68127527	cn={'1': {'A': 2, 'B': 1}}
15	68127528	68127585	cn={'1': {'A': 2, 'B': 2}}
15	68127586	68141066	cn={'1': {'A': 1, 'B': 2}}
15	68141067	90888696	cn={'1': {'A': 1, 'B': 2}}
15	90888697	90890087	cn={'1': {'A': 0, 'B': 2}}
15	90890088	101248073	cn={'1': {'A': 1, 'B': 2}}
15	101248074	101693155	cn={'1': {'A': 1, 'B': 3}}
15	101693156	102531391	cn={'1': {'A': 1, 'B': 2}}
16	50000	2936540	cn={'1': {'A': 1, 'B': 1}}
16	2936541	3231257	cn={'1': {'A': 1, 'B': 2}}
16	3231258	5216176	cn={'1': {'A': 1, 'B': 1}}
16	5216177	5428696	cn={'1': {'A': 1, 'B': 2}}
16	5428697	34099839	cn={'1': {'A': 1, 'B': 1}}
16	34099840	40867187	cn={'1': {'A': 1, 'B': 1}}
16	40867188	56148138	cn={'1': {'A': 1, 'B': 1}}
16	56148139	56305131	cn={'1': {'A': 0, 'B': 1}}
16	56305132	57047809	cn={'1': {'A': 0, 'B': 1}}
16	57047810	57532831	cn={'1': {'A': 1, 'B': 1}}
16	57532832	59416616	cn={'1': {'A': 0, 'B': 1}}
16	59416617	59452363	cn={'1': {'A': 1, 'B': 1}}
16	59452364	63027187	cn={'1': {'A': 1, 'B': 1}}
16	63027188	63297676	cn={'1': {'A': 1, 'B': 1}}
16	63297677	63298352	cn={'1': {'A': 1, 'B': 1}}
16	63298353	63473284	cn={'1': {'A': 2, 'B': 1}}
16	63473285	63473836	cn={'1': {'A': 0, 'B': 1}}
16	63473837	65554808	cn={'1': {'A': 0, 'B': 1}}
16	65554809	66524480	cn={'1': {'A': 2, 'B': 1}}
16	66524481	70792953	cn={'1': {'A': 2, 'B': 1}}
16	70792954	71038898	cn={'1': {'A': 0, 'B': 1}}
16	71038899	71869956	cn={'1': {'A': 0, 'B': 1}}
16	71869957	72144336	cn={'1': {'A': 1, 'B': 1}}
16	72144337	90299999	cn={'1': {'A': 0, 'B': 1}}
17	0	4563842	cn={'1': {'A': 1, 'B': 1}}
17	4563843	5206682	cn={'1': {'A': 2, 'B': 1}}
17	5206683	23765276	cn={'1': {'A': 1, 'B': 1}}
17	23765277	25610245	cn={'1': {'A': 1, 'B': 1}}
17	25610246	25667198	cn={'1': {'A': 1, 'B': 0}}
17	25667199	32853768	cn={'1': {'A': 1, 'B': 1}}
17	32853769	44167508	cn={'1': {'A': 1, 'B': 1}}
17	44167509	44573988	cn={'1': {'A': 1, 'B': 1}}
17	44573989	46749249	cn={'1': {'A': 1, 'B': 1}}
17	46749250	46990711	cn={'1': {'A': 1, 'B': 2}}
17	46990712	52480669	cn={'1': {'A': 1, 'B': 1}}
17	52480670	81195209	cn={'1': {'A': 1, 'B': 1}}
18	0	21031436	cn={'1': {'A': 0, 'B': 1}}
18	21031437	78049999	cn={'1': {'A': 1, 'B': 1}}
19	50000	30548572	cn={'1': {'A': 1, 'B': 1}}
19	30548573	30556348	cn={'1': {'A': 1, 'B': 0}}
19	30556349	41674873	cn={'1': {'A': 1, 'B': 0}}
19	41674874	41679022	cn={'1': {'A': 1, 'B': 0}}
19	41679023	42580257	cn={'1': {'A': 1, 'B': 1}}
19	42580258	42584218	cn={'1': {'A': 1, 'B': 0}}
19	42584219	46017729	cn={'1': {'A': 1, 'B': 0}}
19	46017730	46020917	cn={'1': {'A': 1, 'B': 0}}
19	46020918	49967017	cn={'1': {'A': 1, 'B': 1}}
19	49967018	50208627	cn={'1': {'A': 2, 'B': 1}}
19	50208628	51211133	cn={'1': {'A': 1, 'B': 1}}
19	51211134	59128982	cn={'1': {'A': 1, 'B': 2}}
2	0	17511681	cn={'1': {'A': 1, 'B': 1}}
2	17511682	17512297	cn={'1': {'A': 0, 'B': 1}}
2	17512298	17948870	cn={'1': {'A': 0, 'B': 1}}
2	17948871	17950080	cn={'1': {'A': 1, 'B': 1}}
2	17950081	18515492	cn={'1': {'A': 1, 'B': 1}}
2	18515493	18524751	cn={'1': {'A': 0, 'B': 1}}
2	18524752	20853392	cn={'1': {'A': 0, 'B': 1}}
2	20853393	20854618	cn={'1': {'A': 0, 'B': 1}}
2	20854619	23616610	cn={'1': {'A': 1, 'B': 1}}
2	23616611	23617149	cn={'1': {'A': 1, 'B': 1}}
2	23617150	26018765	cn={'1': {'A': 1, 'B': 0}}
2	26018766	26024114	cn={'1': {'A': 1, 'B': 1}}
2	26024115	28721970	cn={'1': {'A': 1, 'B': 1}}
2	28721971	28762898	cn={'1': {'A': 2, 'B': 1}}
2	28762899	28765789	cn={'1': {'A': 1, 'B': 1}}
2	28765790	29076221	cn={'1': {'A': 2, 'B': 1}}
2	29076222	30321640	cn={'1': {'A': 1, 'B': 1}}
2	30321641	30322122	cn={'1': {'A': 0, 'B': 1}}
2	30322123	30407732	cn={'1': {'A': 1, 'B': 1}}
2	30407733	30417394	cn={'1': {'A': 1, 'B': 1}}
2	30417395	32699040	cn={'1': {'A': 1, 'B': 0}}
2	32699041	33018864	cn={'1': {'A': 1, 'B': 0}}
2	33018865	41218018	cn={'1': {'A': 1, 'B': 1}}
2	41218019	41295724	cn={'1': {'A': 2, 'B': 1}}
2	41295725	47601474	cn={'1': {'A': 1, 'B': 1}}
2	47601475	47717528	cn={'1': {'A': 0, 'B': 1}}
2	47717529	48834463	cn={'1': {'A': 0, 'B': 1}}
2	48834464	48845667	cn={'1': {'A': 1, 'B': 1}}
2	48845668	102761562	cn={'1': {'A': 1, 'B': 1}}
2	102761563	105524561	cn={'1': {'A': 1, 'B': 1}}
2	105524562	105526920	cn={'1': {'A': 1, 'B': 0}}
2	105526921	105618370	cn={'1': {'A': 1, 'B': 0}}
2	105618371	105651004	cn={'1': {'A': 3, 'B': 0}}
2	105651005	105656014	cn={'1': {'A': 1, 'B': 0}}
2	105656015	105659710	cn={'1': {'A': 1, 'B': 3}}
2	105659711	105736730	cn={'1': {'A': 0, 'B': 3}}
2	105736731	105742589	cn={'1': {'A': 1, 'B': 3}}
2	105742590	105843469	cn={'1': {'A': 1, 'B': 3}}
2	105843470	105851663	cn={'1': {'A': 1, 'B': 0}}
2	105851664	105880443	cn={'1': {'A': 1, 'B': 1}}
2	105880444	105881175	cn={'1': {'A': 1, 'B': 1}}
2	105881176	109689775	cn={'1': {'A': 0, 'B': 1}}
2	109689776	113009926	cn={'1': {'A': 0, 'B': 1}}
2	113009927	113287110	cn={'1': {'A': 1, 'B': 1}}
2	113287111	113744505	cn={'1': {'A': 1, 'B': 0}}
2	113744506	117952358	cn={'1': {'A': 1, 'B': 1}}
2	117952359	118538285	cn={'1': {'A': 2, 'B': 1}}
2	118538286	118538300	cn={'1': {'A': 1, 'B': 1}}
2	118538301	118646574	cn={'1': {'A': 1, 'B': 1}}
2	118646575	118649322	cn={'1': {'A': 1, 'B': 1}}
2	118649323	120400771	cn={'1': {'A': 4, 'B': 1}}
2	120400772	120406479	cn={'1': {'A': 3, 'B': 1}}
2	120406480	120406901	cn={'1': {'A': 2, 'B': 1}}
2	120406902	120450297	cn={'1': {'A': 1, 'B': 1}}
2	120450298	120469757	cn={'1': {'A': 1, 'B': 0}}
2	120469758	152240921	cn={'1': {'A': 1, 'B': 0}}
2	152240922	152241153	cn={'1': {'A': 2, 'B': 0}}
2	152241154	153587683	cn={'1': {'A': 1, 'B': 0}}
2	153587684	153587862	cn={'1': {'A': 1, 'B': 1}}
2	153587863	158172144	cn={'1': {'A': 1, 'B': 1}}
2	158172145	158178202	cn={'1': {'A': 0, 'B': 1}}
2	158178203	158914830	cn={'1': {'A': 0, 'B': 1}}
2	158914831	159015568	cn={'1': {'A': 0, 'B': 2}}
2	159015569	159737139	cn={'1': {'A': 0, 'B': 1}}
2	159737140	159820625	cn={'1': {'A': 0, 'B': 1}}
2	159820626	159971949	cn={'1': {'A': 1, 'B': 1}}
2	159971950	160270810	cn={'1': {'A': 0, 'B': 1}}
2	160270811	160270915	cn={'1': {'A': 0, 'B': 0}}
2	160270916	160274349	cn={'1': {'A': 1, 'B': 0}}
2	160274350	160278465	cn={'1': {'A': 0, 'B': 0}}
2	160278466	160590955	cn={'1': {'A': 0, 'B': 0}}
2	160590956	160592198	cn={'1': {'A': 1, 'B': 0}}
2	160592199	160721694	cn={'1': {'A': 1, 'B': 0}}
2	160721695	160862449	cn={'1': {'A': 1, 'B': 0}}
2	160862450	160862713	cn={'1': {'A': 1, 'B': 0}}
2	160862714	164629704	cn={'1': {'A': 1, 'B': 2}}
2	164629705	168958677	cn={'1': {'A': 1, 'B': 1}}
2	168958678	168958680	cn={'1': {'A': 1, 'B': 1}}
2	168958681	172291180	cn={'1': {'A': 1, 'B': 0}}
2	172291181	172293307	cn={'1': {'A': 1, 'B': 0}}
2	172293308	172349704	cn={'1': {'A': 1, 'B': 2}}
2	172349705	172349981	cn={'1': {'A': 1, 'B': 1}}
2	172349982	172671367	cn={'1': {'A': 1, 'B': 1}}
2	172671368	176956976	cn={'1': {'A': 0, 'B': 1}}
2	176956977	176957505	cn={'1': {'A': 0, 'B': 2}}
2	176957506	176957622	cn={'1': {'A': 0, 'B': 1}}
2	176957623	176961227	cn={'1': {'A': 0, 'B': 2}}
2	176961228	179713618	cn={'1': {'A': 0, 'B': 1}}
2	179713619	179721145	cn={'1': {'A': 0, 'B': 5}}
2	179721146	180179534	cn={'1': {'A': 0, 'B': 4}}
2	180179535	180197067	cn={'1': {'A': 0, 'B': 7}}
2	180197068	180548204	cn={'1': {'A': 0, 'B': 1}}
2	180548205	180548516	cn={'1': {'A': 0, 'B': 1}}
2	180548517	180585553	cn={'1': {'A': 1, 'B': 1}}
2	180585554	180595612	cn={'1': {'A': 1, 'B': 1}}
2	180595613	180614583	cn={'1': {'A': 1, 'B': 0}}
2	180614584	180614699	cn={'1': {'A': 1, 'B': 0}}
2	180614700	180941363	cn={'1': {'A': 1, 'B': 1}}
2	180941364	181594342	cn={'1': {'A': 2, 'B': 1}}
2	181594343	181610108	cn={'1': {'A': 2, 'B': 2}}
2	181610109	181701174	cn={'1': {'A': 2, 'B': 1}}
2	181701175	181704861	cn={'1': {'A': 2, 'B': 1}}
2	181704862	181879897	cn={'1': {'A': 0, 'B': 1}}
2	181879898	181880594	cn={'1': {'A': 0, 'B': 1}}
2	181880595	182607158	cn={'1': {'A': 3, 'B': 1}}
2	182607159	182611172	cn={'1': {'A': 3, 'B': 1}}
2	182611173	183892024	cn={'1': {'A': 0, 'B': 1}}
2	183892025	183892075	cn={'1': {'A': 0, 'B': 1}}
2	183892076	186220467	cn={'1': {'A': 1, 'B': 1}}
2	186220468	186222674	cn={'1': {'A': 0, 'B': 1}}
2	186222675	186227659	cn={'1': {'A': 1, 'B': 1}}
2	186227660	186227930	cn={'1': {'A': 1, 'B': 1}}
2	186227931	186269747	cn={'1': {'A': 1, 'B': 0}}
2	186269748	186442824	cn={'1': {'A': 1, 'B': 3}}
2	186442825	186496080	cn={'1': {'A': 0, 'B': 3}}
2	186496081	186496294	cn={'1': {'A': 1, 'B': 3}}
2	186496295	186496344	cn={'1': {'A': 0, 'B': 3}}
2	186496345	186705442	cn={'1': {'A': 1, 'B': 3}}
2	186705443	186738049	cn={'1': {'A': 0, 'B': 3}}
2	186738050	186782476	cn={'1': {'A': 0, 'B': 4}}
2	186782477	186782749	cn={'1': {'A': 0, 'B': 1}}
2	186782750	186783119	cn={'1': {'A': 1, 'B': 1}}
2	186783120	186783544	cn={'1': {'A': 0, 'B': 1}}
2	186783545	186783708	cn={'1': {'A': 1, 'B': 1}}
2	186783709	187025569	cn={'1': {'A': 0, 'B': 1}}
2	187025570	187349974	cn={'1': {'A': 0, 'B': 3}}
2	187349975	187380547	cn={'1': {'A': 0, 'B': 7}}
2	187380548	187403472	cn={'1': {'A': 0, 'B': 1}}
2	187403473	187411978	cn={'1': {'A': 0, 'B': 2}}
2	187411979	187577086	cn={'1': {'A': 0, 'B': 1}}
2	187577087	187579535	cn={'1': {'A': 0, 'B': 1}}
2	187579536	188146575	cn={'1': {'A': 1, 'B': 1}}
2	188146576	188161538	cn={'1': {'A': 1, 'B': 4}}
2	188161539	188369737	cn={'1': {'A': 1, 'B': 4}}
2	188369738	188422292	cn={'1': {'A': 0, 'B': 4}}
2	188422293	188422446	cn={'1': {'A': 0, 'B': 5}}
2	188422447	188749128	cn={'1': {'A': 0, 'B': 5}}
2	188749129	188756239	cn={'1': {'A': 0, 'B': 4}}
2	188756240	188916853	cn={'1': {'A': 0, 'B': 3}}
2	188916854	189282634	cn={'1': {'A': 0, 'B': 2}}
2	189282635	189460796	cn={'1': {'A': 0, 'B': 2}}
2	189460797	189464941	cn={'1': {'A': 1, 'B': 2}}
2	189464942	189565107	cn={'1': {'A': 1, 'B': 0}}
2	189565108	189635462	cn={'1': {'A': 1, 'B': 4}}
2	189635463	190413678	cn={'1': {'A': 1, 'B': 2}}
2	190413679	191477213	cn={'1': {'A': 2, 'B': 2}}
2	191477214	191676362	cn={'1': {'A': 1, 'B': 2}}
2	191676363	192634215	cn={'1': {'A': 1, 'B': 3}}
2	192634216	195105372	cn={'1': {'A': 1, 'B': 2}}
2	195105373	195106112	cn={'1': {'A': 1, 'B': 7}}
2	195106113	198780947	cn={'1': {'A': 1, 'B': 2}}
2	198780948	199342892	cn={'1': {'A': 1, 'B': 3}}
2	199342893	199476262	cn={'1': {'A': 1, 'B': 0}}
2	199476263	199595617	cn={'1': {'A': 1, 'B': 5}}
2	199595618	199595697	cn={'1': {'A': 1, 'B': 4}}
2	199595698	199641090	cn={'1': {'A': 1, 'B': 2}}
2	199641091	199642891	cn={'1': {'A': 6, 'B': 2}}
2	199642892	199946168	cn={'1': {'A': 1, 'B': 2}}
2	199946169	199973945	cn={'1': {'A': 3, 'B': 2}}
2	199973946	200418158	cn={'1': {'A': 3, 'B': 2}}
2	200418159	202656332	cn={'1': {'A': 3, 'B': 1}}
2	202656333	202986651	cn={'1': {'A': 3, 'B': 0}}
2	202986652	203005290	cn={'1': {'A': 3, 'B': 2}}
2	203005291	203458161	cn={'1': {'A': 3, 'B': 1}}
2	203458162	203460050	cn={'1': {'A': 3, 'B': 0}}
2	203460051	203460392	cn={'1': {'A': 3, 'B': 1}}
2	203460393	203860188	cn={'1': {'A': 3, 'B': 0}}
2	203860189	203874149	cn={'1': {'A': 3, 'B': 5}}
2	203874150	203886909	cn={'1': {'A': 3, 'B': 3}}
2	203886910	203953298	cn={'1': {'A': 3, 'B': 2}}
2	203953299	203954064	cn={'1': {'A': 6, 'B': 2}}
2	203954065	204018949	cn={'1': {'A': 2, 'B': 2}}
2	204018950	204020913	cn={'1': {'A': 3, 'B': 2}}
2	204020914	204393033	cn={'1': {'A': 3, 'B': 1}}
2	204393034	204437579	cn={'1': {'A': 2, 'B': 1}}
2	204437580	204572656	cn={'1': {'A': 1, 'B': 1}}
2	204572657	204616688	cn={'1': {'A': 5, 'B': 1}}
2	204616689	205509340	cn={'1': {'A': 4, 'B': 1}}
2	205509341	206230500	cn={'1': {'A': 3, 'B': 1}}
2	206230501	206642277	cn={'1': {'A': 2, 'B': 1}}
2	206642278	206643711	cn={'1': {'A': 7, 'B': 1}}
2	206643712	206686341	cn={'1': {'A': 2, 'B': 1}}
2	206686342	206751454	cn={'1': {'A': 3, 'B': 1}}
2	206751455	206773545	cn={'1': {'A': 3, 'B': 2}}
2	206773546	206880447	cn={'1': {'A': 3, 'B': 1}}
2	206880448	206907663	cn={'1': {'A': 5, 'B': 1}}
2	206907664	206907978	cn={'1': {'A': 3, 'B': 1}}
2	206907979	206950709	cn={'1': {'A': 4, 'B': 1}}
2	206950710	207146054	cn={'1': {'A': 3, 'B': 1}}
2	207146055	207150214	cn={'1': {'A': 4, 'B': 1}}
2	207150215	207653757	cn={'1': {'A': 2, 'B': 1}}
2	207653758	208734696	cn={'1': {'A': 3, 'B': 1}}
2	208734697	208735171	cn={'1': {'A': 1, 'B': 1}}
2	208735172	216899976	cn={'1': {'A': 1, 'B': 1}}
2	216899977	217860836	cn={'1': {'A': 2, 'B': 1}}
2	217860837	217878952	cn={'1': {'A': 3, 'B': 1}}
2	217878953	217895656	cn={'1': {'A': 3, 'B': 1}}
2	217895657	218711838	cn={'1': {'A': 3, 'B': 4}}
2	218711839	219370488	cn={'1': {'A': 3, 'B': 3}}
2	219370489	219370555	cn={'1': {'A': 3, 'B': 1}}
2	219370556	219638099	cn={'1': {'A': 3, 'B': 1}}
2	219638100	219662991	cn={'1': {'A': 2, 'B': 1}}
2	219662992	219854728	cn={'1': {'A': 1, 'B': 1}}
2	219854729	219862495	cn={'1': {'A': 1, 'B': 1}}
2	219862496	222369948	cn={'1': {'A': 1, 'B': 0}}
2	222369949	222529345	cn={'1': {'A': 1, 'B': 3}}
2	222529346	223737919	cn={'1': {'A': 1, 'B': 0}}
2	223737920	223738358	cn={'1': {'A': 0, 'B': 0}}
2	223738359	223742575	cn={'1': {'A': 1, 'B': 0}}
2	223742576	223742734	cn={'1': {'A': 0, 'B': 0}}
2	223742735	223805653	cn={'1': {'A': 1, 'B': 0}}
2	223805654	223821272	cn={'1': {'A': 1, 'B': 1}}
2	223821273	239171561	cn={'1': {'A': 1, 'B': 1}}
2	239171562	239173994	cn={'1': {'A': 1, 'B': 1}}
2	239173995	243199372	cn={'1': {'A': 0, 'B': 1}}
20	50000	23412868	cn={'1': {'A': 1, 'B': 1}}
20	23412869	24964864	cn={'1': {'A': 2, 'B': 1}}
20	24964865	24970782	cn={'1': {'A': 2, 'B': 1}}
20	24970783	25262798	cn={'1': {'A': 0, 'B': 1}}
20	25262799	25262915	cn={'1': {'A': 2, 'B': 1}}
20	25262916	33283448	cn={'1': {'A': 2, 'B': 1}}
20	33283449	33415279	cn={'1': {'A': 2, 'B': 1}}
20	33415280	33421992	cn={'1': {'A': 2, 'B': 3}}
20	33421993	33592033	cn={'1': {'A': 2, 'B': 1}}
20	33592034	33592976	cn={'1': {'A': 2, 'B': 2}}
20	33592977	33593565	cn={'1': {'A': 0, 'B': 2}}
20	33593566	33633453	cn={'1': {'A': 0, 'B': 2}}
20	33633454	33633654	cn={'1': {'A': 3, 'B': 2}}
20	33633655	53161515	cn={'1': {'A': 1, 'B': 2}}
20	53161516	53162005	cn={'1': {'A': 1, 'B': 2}}
20	53162006	62999999	cn={'1': {'A': 1, 'B': 1}}
21	9400000	9928916	cn={'1': {'A': 1, 'B': 1}}
21	9928917	17306960	cn={'1': {'A': 1, 'B': 1}}
21	17306961	17313207	cn={'1': {'A': 0, 'B': 1}}
21	17313208	18689884	cn={'1': {'A': 0, 'B': 1}}
21	18689885	18689914	cn={'1': {'A': 1, 'B': 1}}
21	18689915	33605472	cn={'1': {'A': 1, 'B': 1}}
21	33605473	39798339	cn={'1': {'A': 2, 'B': 1}}
21	39798340	39798445	cn={'1': {'A': 0, 'B': 1}}
21	39798446	39813969	cn={'1': {'A': 0, 'B': 1}}
21	39813970	39814583	cn={'1': {'A': 2, 'B': 1}}
21	39814584	39882493	cn={'1': {'A': 2, 'B': 1}}
