chr	start	end	extra
1	18050000	18099999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	18100000	19649999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	19650000	19699999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	19700000	26049999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	26050000	26099999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	26100000	27149999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	27150000	27199999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	27200000	32649999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	32650000	32699999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	32700000	32799999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	32800000	32849999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	32850000	37249999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	37250000	37299999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	37300000	37399999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	37400000	37449999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	37450000	83699999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	83700000	83749999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	83750000	94599999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	94600000	94674999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	94675000	101999999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	102000000	102124999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	102125000	104249999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	104250000	104299999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	104300000	105824999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	105825000	105899999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	105900000	108899999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	108900000	108949999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	108950000	120499999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	120500000	120599999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	120600000	120749999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	120750000	120849999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	120850000	121099999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	121100000	121149999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	121150000	121349999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	121350000	121449999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	121450000	131999999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	132000000	142699999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	142700000	142799999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	142800000	142949999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	142950000	143299999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	143300000	143399999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	143400000	143449999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	143450000	143499999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	143500000	143599999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	143600000	143749999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	143750000	143849999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	143850000	143999999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	144000000	144399999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	144400000	144549999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	144550000	144599999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	144600000	144649999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	144650000	145399999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	145400000	145474999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	145475000	145749999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	145750000	145799999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	145800000	145874999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	145875000	145999999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	146000000	146049999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	146050000	146149999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	146150000	146274999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	146275000	147474999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	147475000	147699999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	147700000	147849999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	147850000	148099999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	148100000	148299999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	148300000	148349999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	148350000	148449999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	148450000	148549999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	148550000	148799999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	148800000	148849999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	148850000	148899999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	148900000	148949999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	148950000	149199999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	149200000	149299999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	149300000	149399999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	149400000	149699999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	149700000	151099999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	151100000	151149999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	151150000	151249999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	151250000	151299999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	151300000	151549999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	151550000	151599999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	151600000	151649999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	151650000	151699999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	151700000	153499999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	153500000	153549999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	153550000	153699999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	153700000	153799999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	153800000	153899999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	153900000	153949999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	153950000	154299999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	154300000	154599999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	154600000	154649999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	154650000	155099999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	155100000	155149999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	155150000	155199999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	155200000	161399999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	161400000	161449999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	161450000	161599999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	161600000	161649999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	161650000	180149999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	180150000	180249999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	180250000	180899999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	180900000	180949999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	180950000	182599999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	182600000	182649999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	182650000	191599999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	191600000	191649999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	191650000	203099999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	203100000	203199999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	203200000	203249999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	203250000	203299999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	203300000	203449999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	203450000	203499999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	203500000	203908562	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	203908563	203999999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	204000000	204349999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	204350000	204399999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	204400000	204499999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	204500000	204549999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	204550000	204649999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	204650000	204949999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	204950000	204999999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	205000000	205199999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	205200000	205249999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	205250000	205399999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	205400000	205499999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	205500000	205899999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	205900000	205999999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	206000000	206649999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	206650000	206699999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	206700000	207099999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	207100000	207149999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	207150000	222649999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	222650000	222699999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	222700000	223749999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	223750000	223799999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	223800000	228999999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	229000000	229349999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	229350000	229399999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	229400000	229449999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	229450000	229499999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	229500000	229549999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	229550000	229749999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	229750000	229799999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	229800000	231949999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	231950000	231999999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
1	232000000	249249999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
10	50000	4538049	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
10	4538050	4538384	cn={'1': {'A': 1, 'B': 0}, '3': {'A': 1, 'B': 1}}
10	4538385	17999999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
10	18000000	18049999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
10	18050000	38749999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
10	38750000	38849999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
10	38850000	39099999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
10	39100000	42399999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
10	42400000	42549999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
10	42550000	42599999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
10	42600000	42799999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
10	42800000	42849999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
10	42850000	46449999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
10	46450000	46549999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
10	46550000	46599999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
10	46600000	46824999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
10	46825000	46999999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
10	47000000	47149999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
10	47150000	47224999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
10	47225000	47299999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
10	47300000	47349999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
10	47350000	47399999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
10	47400000	47549999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
10	47550000	47749999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
10	47750000	47824999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
10	47825000	48149999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
10	48150000	48274999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
10	48275000	48824999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
10	48825000	48899999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
10	48900000	51174999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
10	51175000	51324999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
10	51325000	51899999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
10	51900000	51949999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
10	51950000	52899999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
10	52900000	52949999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
10	52950000	54682264	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
10	54682265	57455292	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
10	57455293	57455638	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 0, 'B': 1}}
10	57455639	69599999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
10	69600000	69649999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
10	69650000	73549999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
10	73550000	73599999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
10	73600000	82299999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
10	82300000	82349999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
10	82350000	88099999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
10	88100000	88149999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
10	88150000	88999999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
10	89000000	89049999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
10	89050000	89199999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
10	89200000	89249999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
10	89250000	108499999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
10	108500000	108518408	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
10	108518409	108549999	cn={'1': {'A': 2, 'B': 1}, '3': {'A': 2, 'B': 1}}
10	108550000	108949999	cn={'1': {'A': 2, 'B': 1}, '3': {'A': 2, 'B': 1}}
10	108950000	108958540	cn={'1': {'A': 2, 'B': 1}, '3': {'A': 2, 'B': 1}}
10	108958541	132799999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
10	132800000	132849999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
10	132850000	133249999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
10	133250000	133299999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
10	133300000	133399999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
10	133400000	133449999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
10	133450000	133699999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
10	133700000	133749999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
10	133750000	134299999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
10	134300000	134349999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
10	134350000	134499999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
10	134500000	134549999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
10	134550000	135499999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
10	135500000	135534746	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
11	100000	149999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
11	150000	799999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
11	800000	849999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
11	850000	899999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
11	900000	949999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
11	950000	999999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
11	1000000	1049999	cn={'1': {'A': 1, 'B': 1}, '3': {'A': 1, 'B': 1}}
