chr	start	end	extra
10	23698551	23699272	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 0}}
10	23699273	38916426	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 1}}
10	38916427	38916698	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 0}}
10	38916699	45449002	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 1}}
10	45449003	45449299	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 1}}
10	45449300	62031352	cn={'1': {'A': 1, 'B': 2}, '2': {'A': 1, 'B': 2}}
10	62031353	73327709	cn={'1': {'A': 1, 'B': 2}, '2': {'A': 1, 'B': 2}}
10	73327710	73328237	cn={'1': {'A': 1, 'B': 2}, '2': {'A': 1, 'B': 1}}
10	73328238	76346087	cn={'1': {'A': 1, 'B': 2}, '2': {'A': 1, 'B': 2}}
10	76346088	76348407	cn={'1': {'A': 1, 'B': 2}, '2': {'A': 1, 'B': 2}}
10	76348408	77683553	cn={'1': {'A': 1, 'B': 2}, '2': {'A': 1, 'B': 2}}
10	77683554	77686354	cn={'1': {'A': 1, 'B': 2}, '2': {'A': 1, 'B': 2}}
10	77686355	79528489	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 1}}
10	79528490	79528950	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 0}}
10	79528951	82501407	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 1}}
10	82501408	82514858	cn={'1': {'A': 1, 'B': 0}, '2': {'A': 1, 'B': 0}}
10	82514859	82627797	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 1}}
10	82627798	82628097	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 0}}
10	82628098	82935482	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 1}}
10	82935483	82954966	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 0, 'B': 1}}
10	82954967	83792731	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 1}}
10	83792732	83809306	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 0, 'B': 1}}
10	83809307	84653430	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 1}}
10	84653431	84666640	cn={'1': {'A': 1, 'B': 0}, '2': {'A': 1, 'B': 0}}
10	84666641	85153882	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 1}}
10	85153883	85157269	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 0, 'B': 1}}
10	85157270	86932821	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 1}}
10	86932822	86942404	cn={'1': {'A': 0, 'B': 1}, '2': {'A': 0, 'B': 1}}
10	86942405	87039028	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 1}}
10	87039029	87039054	cn={'1': {'A': 1, 'B': 0}, '2': {'A': 1, 'B': 0}}
10	87039055	87065298	cn={'1': {'A': 1, 'B': 0}, '2': {'A': 1, 'B': 0}}
10	87065299	87065513	cn={'1': {'A': 1, 'B': 0}, '2': {'A': 1, 'B': 0}}
10	87065514	87329392	cn={'1': {'A': 1, 'B': 0}, '2': {'A': 1, 'B': 1}}
10	87329393	87356287	cn={'1': {'A': 1, 'B': 0}, '2': {'A': 0, 'B': 1}}
10	87356288	87753704	cn={'1': {'A': 1, 'B': 0}, '2': {'A': 1, 'B': 1}}
10	87753705	87764679	cn={'1': {'A': 1, 'B': 0}, '2': {'A': 1, 'B': 1}}
10	87764680	88054815	cn={'1': {'A': 1, 'B': 0}, '2': {'A': 1, 'B': 1}}
10	88054816	88087040	cn={'1': {'A': 0, 'B': 0}, '2': {'A': 0, 'B': 1}}
10	88087041	88162904	cn={'1': {'A': 1, 'B': 0}, '2': {'A': 1, 'B': 1}}
10	88162905	88163120	cn={'1': {'A': 1, 'B': 0}, '2': {'A': 1, 'B': 1}}
10	88163121	88339722	cn={'1': {'A': 1, 'B': 0}, '2': {'A': 1, 'B': 0}}
10	88339723	88341713	cn={'1': {'A': 1, 'B': 0}, '2': {'A': 1, 'B': 0}}
10	88341714	89439377	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 1}}
10	89439378	89445135	cn={'1': {'A': 0, 'B': 1}, '2': {'A': 0, 'B': 1}}
10	89445136	89632596	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 1}}
10	89632597	89640859	cn={'1': {'A': 1, 'B': 0}, '2': {'A': 1, 'B': 0}}
10	89640860	89717766	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 1}}
10	89717767	89718756	cn={'1': {'A': 1, 'B': 0}, '2': {'A': 1, 'B': 1}}
10	89718757	89822042	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 1}}
10	89822043	89823807	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 0}}
10	89823808	90084501	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 1}}
10	90084502	90100422	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 0}}
10	90100423	90369628	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 1}}
10	90369629	90374950	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 0}}
10	90374951	91453132	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 1}}
10	91453133	91476852	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 0}}
10	91476853	91895520	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 1}}
10	91895521	91895655	cn={'1': {'A': 1, 'B': 0}, '2': {'A': 1, 'B': 0}}
10	91895656	91944957	cn={'1': {'A': 1, 'B': 0}, '2': {'A': 1, 'B': 0}}
10	91944958	91945747	cn={'1': {'A': 1, 'B': 0}, '2': {'A': 1, 'B': 1}}
10	91945748	92069338	cn={'1': {'A': 1, 'B': 0}, '2': {'A': 1, 'B': 1}}
10	92069339	92071429	cn={'1': {'A': 0, 'B': 0}, '2': {'A': 0, 'B': 1}}
10	92071430	92170696	cn={'1': {'A': 1, 'B': 0}, '2': {'A': 1, 'B': 1}}
10	92170697	92171748	cn={'1': {'A': 1, 'B': 0}, '2': {'A': 1, 'B': 0}}
10	92171749	92221063	cn={'1': {'A': 1, 'B': 0}, '2': {'A': 1, 'B': 0}}
10	92221064	92221072	cn={'1': {'A': 1, 'B': 0}, '2': {'A': 1, 'B': 0}}
10	92221073	116924030	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 1}}
10	116924031	116938450	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 1}}
10	116938451	117993132	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 1}}
10	117993133	118003435	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 1}}
10	118003436	124409227	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 1}}
10	124409228	124410358	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 1}}
10	124410359	124440639	cn={'1': {'A': 0, 'B': 1}, '2': {'A': 0, 'B': 1}}
10	124440640	124446114	cn={'1': {'A': 0, 'B': 1}, '2': {'A': 0, 'B': 1}}
10	124446115	124677443	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 1}}
10	124677444	124681882	cn={'1': {'A': 0, 'B': 1}, '2': {'A': 0, 'B': 1}}
10	124681883	135523763	cn={'1': {'A': 0, 'B': 1}, '2': {'A': 0, 'B': 1}}
11	131128	8325938	cn={'1': {'A': 0, 'B': 1}, '2': {'A': 0, 'B': 1}}
11	8325939	8328527	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 1}}
11	8328528	20610030	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 1}}
11	20610031	20612674	cn={'1': {'A': 1, 'B': 2}, '2': {'A': 1, 'B': 2}}
11	20612675	20978103	cn={'1': {'A': 1, 'B': 2}, '2': {'A': 1, 'B': 2}}
11	20978104	20980452	cn={'1': {'A': 1, 'B': 2}, '2': {'A': 1, 'B': 2}}
11	20980453	21924223	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 1}}
11	21924224	21924312	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 1}}
11	21924313	24211703	cn={'1': {'A': 1, 'B': 0}, '2': {'A': 1, 'B': 0}}
11	24211704	24216264	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 1}}
11	24216265	26653211	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 1}}
11	26653212	26657262	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 1}}
11	26657263	39332410	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 1}}
11	39332411	39332962	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 1}}
11	39332963	49702256	cn={'1': {'A': 1, 'B': 2}, '2': {'A': 1, 'B': 2}}
11	49702257	49702954	cn={'1': {'A': 1, 'B': 2}, '2': {'A': 1, 'B': 2}}
11	49702955	56726280	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 1}}
11	56726281	56726281	cn={'1': {'A': 1, 'B': 0}, '2': {'A': 1, 'B': 0}}
11	56726282	59579173	cn={'1': {'A': 1, 'B': 0}, '2': {'A': 1, 'B': 0}}
11	59579174	59583469	cn={'1': {'A': 1, 'B': 0}, '2': {'A': 1, 'B': 0}}
11	59583470	61859823	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 1}}
11	61859824	61865557	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 1}}
11	61865558	65008067	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 1}}
11	65008068	65008538	cn={'1': {'A': 0, 'B': 1}, '2': {'A': 1, 'B': 1}}
11	65008539	77444400	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 1}}
11	77444401	77444678	cn={'1': {'A': 0, 'B': 1}, '2': {'A': 1, 'B': 1}}
11	77444679	77449845	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 1}}
11	77449846	90089219	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 1}}
11	90089220	90101587	cn={'1': {'A': 1, 'B': 2}, '2': {'A': 1, 'B': 2}}
11	90101588	90325706	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 1}}
11	90325707	90335192	cn={'1': {'A': 1, 'B': 2}, '2': {'A': 1, 'B': 2}}
11	90335193	90858377	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 1}}
11	90858378	90858942	cn={'1': {'A': 1, 'B': 0}, '2': {'A': 1, 'B': 0}}
11	90858943	126799850	cn={'1': {'A': 1, 'B': 0}, '2': {'A': 1, 'B': 0}}
11	126799851	126800346	cn={'1': {'A': 0, 'B': 0}, '2': {'A': 1, 'B': 0}}
11	126800347	134712044	cn={'1': {'A': 1, 'B': 0}, '2': {'A': 1, 'B': 0}}
11	134712045	134712196	cn={'1': {'A': 1, 'B': 0}, '2': {'A': 2, 'B': 0}}
11	134712197	134712361	cn={'1': {'A': 1, 'B': 0}, '2': {'A': 1, 'B': 0}}
11	134712362	134712941	cn={'1': {'A': 0, 'B': 0}, '2': {'A': 1, 'B': 0}}
11	134712942	134713262	cn={'1': {'A': 1, 'B': 0}, '2': {'A': 1, 'B': 0}}
11	134713263	134713342	cn={'1': {'A': 2, 'B': 0}, '2': {'A': 1, 'B': 0}}
11	134713343	134713429	cn={'1': {'A': 1, 'B': 0}, '2': {'A': 1, 'B': 0}}
11	134713430	134944160	cn={'1': {'A': 2, 'B': 0}, '2': {'A': 2, 'B': 0}}
12	149478	4885563	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 1}}
12	4885564	4886663	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 0}}
12	4886664	18025894	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 1}}
12	18025895	18026072	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 1}}
12	18026073	18026549	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 0, 'B': 1}}
12	18026550	18027191	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 1}}
12	18027192	40948966	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 1}}
12	40948967	40964944	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 1}}
12	40964945	41075561	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 1}}
12	41075562	41087301	cn={'1': {'A': 1, 'B': 0}, '2': {'A': 1, 'B': 0}}
12	41087302	41177510	cn={'1': {'A': 1, 'B': 0}, '2': {'A': 1, 'B': 0}}
12	41177511	41179763	cn={'1': {'A': 1, 'B': 0}, '2': {'A': 1, 'B': 0}}
12	41179764	46450440	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 1}}
12	46450441	46451582	cn={'1': {'A': 1, 'B': 0}, '2': {'A': 1, 'B': 1}}
12	46451583	48046364	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 1}}
12	48046365	49227380	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 2, 'B': 1}}
12	49227381	49238489	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 2, 'B': 1}}
12	49238490	56993551	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 2, 'B': 1}}
12	56993552	56993735	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 1}}
12	56993736	69428943	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 2, 'B': 1}}
12	69428944	69434944	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 2, 'B': 1}}
12	69434945	79405888	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 2, 'B': 1}}
12	79405889	79406511	cn={'1': {'A': 0, 'B': 1}, '2': {'A': 2, 'B': 1}}
12	79406512	93477918	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 2, 'B': 1}}
12	93477919	93480399	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 2, 'B': 1}}
12	93480400	102150429	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 2, 'B': 1}}
12	102150430	102153656	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 2, 'B': 1}}
12	102153657	103312080	cn={'1': {'A': 1, 'B': 2}, '2': {'A': 2, 'B': 2}}
12	103312081	103312269	cn={'1': {'A': 1, 'B': 3}, '2': {'A': 2, 'B': 3}}
12	103312270	107652860	cn={'1': {'A': 1, 'B': 3}, '2': {'A': 2, 'B': 3}}
12	107652861	108747242	cn={'1': {'A': 1, 'B': 3}, '2': {'A': 2, 'B': 3}}
12	108747243	113640306	cn={'1': {'A': 1, 'B': 3}, '2': {'A': 1, 'B': 3}}
12	113640307	118644920	cn={'1': {'A': 1, 'B': 3}, '2': {'A': 1, 'B': 3}}
12	118644921	118645474	cn={'1': {'A': 1, 'B': 3}, '2': {'A': 1, 'B': 2}}
12	118645475	122014924	cn={'1': {'A': 1, 'B': 3}, '2': {'A': 1, 'B': 3}}
12	122014925	122014999	cn={'1': {'A': 1, 'B': 3}, '2': {'A': 1, 'B': 3}}
12	122015000	126355105	cn={'1': {'A': 1, 'B': 3}, '2': {'A': 1, 'B': 3}}
12	126355106	126355200	cn={'1': {'A': 1, 'B': 2}, '2': {'A': 1, 'B': 3}}
12	126355201	126997479	cn={'1': {'A': 1, 'B': 3}, '2': {'A': 1, 'B': 3}}
12	126997480	126998312	cn={'1': {'A': 1, 'B': 2}, '2': {'A': 1, 'B': 3}}
12	126998313	127563554	cn={'1': {'A': 1, 'B': 3}, '2': {'A': 1, 'B': 3}}
12	127563555	127564842	cn={'1': {'A': 0, 'B': 3}, '2': {'A': 1, 'B': 3}}
12	127564843	127676262	cn={'1': {'A': 1, 'B': 3}, '2': {'A': 1, 'B': 3}}
12	127676263	132562912	cn={'1': {'A': 1, 'B': 3}, '2': {'A': 1, 'B': 4}}
12	132562913	133832256	cn={'1': {'A': 1, 'B': 3}, '2': {'A': 1, 'B': 4}}
13	19020627	23370016	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 1}}
13	23370017	23370817	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 0}}
13	23370818	28316615	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 1}}
13	28316616	28317692	cn={'1': {'A': 1, 'B': 0}, '2': {'A': 1, 'B': 1}}
13	28317693	28409602	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 1}}
13	28409603	28410879	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 1}}
13	28410880	32106354	cn={'1': {'A': 1, 'B': 0}, '2': {'A': 1, 'B': 0}}
13	32106355	32114944	cn={'1': {'A': 1, 'B': 0}, '2': {'A': 1, 'B': 0}}
13	32114945	32951742	cn={'1': {'A': 1, 'B': 0}, '2': {'A': 1, 'B': 0}}
13	32951743	32953794	cn={'1': {'A': 0, 'B': 0}, '2': {'A': 0, 'B': 0}}
13	32953795	32954505	cn={'1': {'A': 1, 'B': 0}, '2': {'A': 1, 'B': 0}}
13	32954506	32955003	cn={'1': {'A': 1, 'B': 0}, '2': {'A': 1, 'B': 0}}
13	32955004	32955792	cn={'1': {'A': 2, 'B': 0}, '2': {'A': 2, 'B': 0}}
13	32955793	32959387	cn={'1': {'A': 0, 'B': 0}, '2': {'A': 0, 'B': 0}}
13	32959388	33875395	cn={'1': {'A': 0, 'B': 0}, '2': {'A': 0, 'B': 0}}
13	33875396	33875894	cn={'1': {'A': 0, 'B': 2}, '2': {'A': 0, 'B': 2}}
13	33875895	33876802	cn={'1': {'A': 0, 'B': 1}, '2': {'A': 0, 'B': 2}}
13	33876803	33877203	cn={'1': {'A': 0, 'B': 2}, '2': {'A': 0, 'B': 2}}
13	33877204	33877530	cn={'1': {'A': 0, 'B': 1}, '2': {'A': 0, 'B': 1}}
13	33877531	33882116	cn={'1': {'A': 0, 'B': 1}, '2': {'A': 0, 'B': 1}}
13	33882117	33882761	cn={'1': {'A': 0, 'B': 0}, '2': {'A': 0, 'B': 1}}
13	33882762	37309364	cn={'1': {'A': 0, 'B': 1}, '2': {'A': 0, 'B': 1}}
13	37309365	37311226	cn={'1': {'A': 0, 'B': 0}, '2': {'A': 0, 'B': 0}}
13	37311227	61460610	cn={'1': {'A': 0, 'B': 1}, '2': {'A': 0, 'B': 1}}
13	61460611	61460722	cn={'1': {'A': 0, 'B': 1}, '2': {'A': 0, 'B': 1}}
13	61460723	75556376	cn={'1': {'A': 0, 'B': 1}, '2': {'A': 0, 'B': 1}}
13	75556377	75556509	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 1}}
13	75556510	75922634	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 1}}
13	75922635	75922652	cn={'1': {'A': 1, 'B': 0}, '2': {'A': 1, 'B': 0}}
13	75922653	75959028	cn={'1': {'A': 1, 'B': 0}, '2': {'A': 1, 'B': 0}}
13	75959029	75959519	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 1}}
13	75959520	76677846	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 1}}
13	76677847	76686313	cn={'1': {'A': 1, 'B': 0}, '2': {'A': 1, 'B': 0}}
13	76686314	76809050	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 1}}
13	76809051	76831890	cn={'1': {'A': 1, 'B': 0}, '2': {'A': 1, 'B': 0}}
13	76831891	77584555	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 1}}
13	77584556	77584763	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 1}}
13	77584764	77806053	cn={'1': {'A': 0, 'B': 1}, '2': {'A': 0, 'B': 1}}
13	77806054	77806102	cn={'1': {'A': 0, 'B': 1}, '2': {'A': 0, 'B': 1}}
13	77806103	78675058	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 1}}
13	78675059	78675919	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 1}}
13	78675920	78738555	cn={'1': {'A': 1, 'B': 0}, '2': {'A': 1, 'B': 0}}
13	78738556	78739759	cn={'1': {'A': 1, 'B': 0}, '2': {'A': 1, 'B': 0}}
13	78739760	79246405	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 1}}
13	79246406	79259285	cn={'1': {'A': 1, 'B': 0}, '2': {'A': 1, 'B': 0}}
13	79259286	89234538	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 1}}
13	89234539	89235781	cn={'1': {'A': 1, 'B': 0}, '2': {'A': 1, 'B': 1}}
13	89235782	103750779	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 1}}
13	103750780	103751749	cn={'1': {'A': 1, 'B': 0}, '2': {'A': 1, 'B': 1}}
13	103751750	115109852	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 1}}
14	19066116	20408055	cn={'1': {'A': 1, 'B': 1}, '2': {'A': 1, 'B': 1}}
